Interval=	0.001 s
0.469	0.1921875
0.47	0.6609375
0.471	0.928125
0.472	0.8484375
0.473	0.3734375
0.474	-0.265625
0.475	-0.665625
0.476	-0.6546875
0.477	-0.365625
0.478	0.00625
0.479	0.3734375
0.48	0.7078125
0.481	0.8734375
0.482	0.6453125
0.483	0.053125
0.484	-0.5265625
0.485	-0.7375
0.486	-0.5546875
0.487	-0.2015625
0.488	0.109375
0.489	0.3171875
0.49	0.425
0.491	0.35
0.492	0.075
0.493	-0.171875
0.494	-0.1328125
0.495	0.14375
0.496	0.3734375
0.497	0.390625
0.498	0.3265625
0.499	0.36875
0.5	0.4515625
0.501	0.3421875
0.502	-0.0078125
0.503	-0.365625
0.504	-0.4453125
0.505	-0.19375
0.506	0.1984375
0.507	0.53125
0.508	0.6984375
0.509	0.590625
0.51	0.1890625
0.511	-0.2703125
0.512	-0.46875
0.513	-0.3234375
0.514	-0.0109375
0.515	0.2734375
0.516	0.490625
0.517	0.6265625
0.518	0.5171875
0.519	0.0625
0.52	-0.5046875
0.521	-0.8390625
0.522	-0.8328125
0.523	-0.5875
0.524	-0.234375
0.525	0.1015625
0.526	0.3078125
0.527	0.35625
0.528	0.2890625
0.529	0.16875
0.53	0.0625
0.531	0.0546875
0.532	0.184375
0.533	0.3375
0.534	0.3203125
0.535	0.08125
0.536	-0.240625
0.537	-0.4828125
0.538	-0.60625
0.539	-0.6171875
0.54	-0.4578125
0.541	-0.115625
0.542	0.3015625
0.543	0.68125
0.544	0.95
0.545	0.965625
0.546	0.5671875
0.547	-0.1234375
0.548	-0.6765625
0.549	-0.796875
0.55	-0.5921875
0.551	-0.3203125
0.552	-0.059375
0.553	0.246875
0.554	0.503125
0.555	0.4828125
0.556	0.1734375
0.557	-0.1625
0.558	-0.3265625
0.559	-0.3703125
0.56	-0.4359375
0.561	-0.50625
0.562	-0.440625
0.563	-0.2484375
0.564	-0.1140625
0.565	-0.1515625
0.566	-0.2875
0.567	-0.38125
0.568	-0.315625
0.569	-0.04375
0.57	0.309375
0.571	0.4703125
0.572	0.284375
0.573	-0.1
0.574	-0.4171875
0.575	-0.5546875
0.576	-0.5484375
0.577	-0.43125
0.578	-0.178125
0.579	0.23125
0.58	0.7421875
0.581	1.128125
0.582	1.073438
0.583	0.5265625
0.584	-0.165625
0.585	-0.6046875
0.586	-0.6640625
0.587	-0.4484375
0.588	-0.1125
0.589	0.2390625
0.59	0.4921875
0.591	0.4625
0.592	0.0984375
0.593	-0.3484375
0.594	-0.571875
0.595	-0.5125
0.596	-0.31875
0.597	-0.1390625
0.598	-0.015625
0.599	0.0796875
0.6	0.1296875
0.601	0.0671875
0.602	-0.1046875
0.603	-0.2609375
0.604	-0.23125
0.605	0.06875
0.606	0.5125
0.607	0.8375
0.608	0.890625
0.609	0.6859375
0.61	0.3046875
0.611	-0.1203125
0.612	-0.3890625
0.613	-0.3203125
0.614	0.1171875
0.615	0.715625
0.616	1.135938
0.617	1.139063
0.618	0.734375
0.619	0.146875
0.62	-0.3296875
0.621	-0.5390625
0.622	-0.459375
0.623	-0.1359375
0.624	0.3140625
0.625	0.7171875
0.626	0.9625
0.627	0.9765625
0.628	0.65
0.629	0.028125
0.63	-0.5421875
0.631	-0.684375
0.632	-0.3296875
0.633	0.2203125
0.634	0.5421875
0.635	0.4671875
0.636	0.1140625
0.637	-0.36875
0.638	-0.8828125
0.639	-1.279688
0.64	-1.354688
0.641	-0.996875
0.642	-0.3375
0.643	0.365625
0.644	0.9234375
0.645	1.1875
0.646	1.035938
0.647	0.5421875
0.648	-0.0078125
0.649	-0.334375
0.65	-0.321875
0.651	-0.078125
0.652	0.1796875
0.653	0.3765625
0.654	0.509375
0.655	0.434375
0.656	0.0578125
0.657	-0.3921875
0.658	-0.6
0.659	-0.4796875
0.66	-0.165625
0.661	0.1859375
0.662	0.4703125
0.663	0.553125
0.664	0.33125
0.665	-0.059375
0.666	-0.2921875
0.667	-0.2234375
0.668	-0.01875
0.669	0.1125
0.67	0.125
0.671	0.103125
0.672	0.1234375
0.673	0.1515625
0.674	0.05
0.675	-0.2234375
0.676	-0.4984375
0.677	-0.55625
0.678	-0.3703125
0.679	-0.1046875
0.68	0.0953125
0.681	0.184375
0.682	0.14375
0.683	-0.0328125
0.684	-0.2875
0.685	-0.5171875
0.686	-0.6015625
0.687	-0.421875
0.688	0.078125
0.689	0.79375
0.69	1.367188
0.691	1.389063
0.692	0.81875
0.693	0.0734375
0.694	-0.39375
0.695	-0.4625
0.696	-0.2921875
0.697	-0.071875
0.698	0.1140625
0.699	0.21875
0.7	0.1640625
0.701	-0.065625
0.702	-0.275
0.703	-0.2484375
0.704	-0.0328125
0.705	0.15
0.706	0.1921875
0.707	0.171875
0.708	0.1890625
0.709	0.2015625
0.71	0.059375
0.711	-0.2515625
0.712	-0.528125
0.713	-0.55
0.714	-0.3125
0.715	-0.034375
0.716	0.0984375
0.717	0.1359375
0.718	0.18125
0.719	0.1953125
0.72	0.09375
0.721	-0.0890625
0.722	-0.1625
0.723	0.0734375
0.724	0.5671875
0.725	1.048438
0.726	1.314063
0.727	1.279688
0.728	0.871875
0.729	0.19375
0.73	-0.3953125
0.731	-0.5828125
0.732	-0.3875
0.733	-0.0515625
0.734	0.2296875
0.735	0.403125
0.736	0.415625
0.737	0.178125
0.738	-0.2328125
0.739	-0.5515625
0.74	-0.603125
0.741	-0.4390625
0.742	-0.171875
0.743	0.1171875
0.744	0.3515625
0.745	0.4609375
0.746	0.3953125
0.747	0.203125
0.748	-0.0046875
0.749	-0.128125
0.75	-0.121875
0.751	-0.0328125
0.752	0.0125
0.753	-0.0046875
0.754	0.03125
0.755	0.153125
0.756	0.253125
0.757	0.215625
0.758	0.0765625
0.759	0.0078125
0.76	0.1171875
0.761	0.3625
0.762	0.6765625
0.763	0.9484375
0.764	0.875
0.765	0.2640625
0.766	-0.5
0.767	-0.790625
0.768	-0.4859375
0.769	0.0078125
0.77	0.35625
0.771	0.5578125
0.772	0.6671875
0.773	0.5984375
0.774	0.35
0.775	0.1484375
0.776	0.1390625
0.777	0.2015625
0.778	0.2125
0.779	0.25
0.78	0.4375
0.781	0.7171875
0.782	0.8234375
0.783	0.509375
0.784	-0.1546875
0.785	-0.7984375
0.786	-1.029688
0.787	-0.7203125
0.788	-0.121875
0.789	0.3890625
0.79	0.609375
0.791	0.5328125
0.792	0.215625
0.793	-0.240625
0.794	-0.6484375
0.795	-0.7765625
0.796	-0.478125
0.797	0.15
0.798	0.809375
0.799	1.210938
0.8	1.15625
0.801	0.6265625
0.802	-0.0859375
0.803	-0.565625
0.804	-0.6453125
0.805	-0.425
0.806	-0.05
0.807	0.39375
0.808	0.8046875
0.809	1.0125
0.81	0.8609375
0.811	0.4609375
0.812	0.2125
0.813	0.3734375
0.814	0.725
0.815	0.84375
0.816	0.621875
0.817	0.290625
0.818	0.0578125
0.819	-0.0890625
0.82	-0.240625
0.821	-0.38125
0.822	-0.396875
0.823	-0.203125
0.824	0.140625
0.825	0.465625
0.826	0.628125
0.827	0.540625
0.828	0.18125
0.829	-0.30625
0.83	-0.640625
0.831	-0.6515625
0.832	-0.4109375
0.833	-0.0859375
0.834	0.2265625
0.835	0.509375
0.836	0.684375
0.837	0.5625
0.838	0.103125
0.839	-0.4
0.84	-0.5859375
0.841	-0.390625
0.842	-0.0046875
0.843	0.39375
0.844	0.7109375
0.845	0.8546875
0.846	0.7171875
0.847	0.2984375
0.848	-0.1484375
0.849	-0.2953125
0.85	-0.084375
0.851	0.2265625
0.852	0.3546875
0.853	0.21875
0.854	-0.0796875
0.855	-0.3796875
0.856	-0.5609375
0.857	-0.6078125
0.858	-0.5484375
0.859	-0.3796875
0.86	-0.1203125
0.861	0.134375
0.862	0.2875
0.863	0.34375
0.864	0.2984375
0.865	0.0921875
0.866	-0.2484375
0.867	-0.5265625
0.868	-0.53125
0.869	-0.2609375
0.87	0.1171875
0.871	0.4875
0.872	0.7296875
0.873	0.6046875
0.874	0.0515625
0.875	-0.5703125
0.876	-0.84375
0.877	-0.7171875
0.878	-0.4265625
0.879	-0.1765625
0.88	0.0375
0.881	0.2890625
0.882	0.5046875
0.883	0.565625
0.884	0.4890625
0.885	0.3890625
0.886	0.384375
0.887	0.534375
0.888	0.728125
0.889	0.7515625
0.89	0.5265625
0.891	0.1828125
0.892	-0.1484375
0.893	-0.434375
0.894	-0.6265625
0.895	-0.596875
0.896	-0.2890625
0.897	0.1234375
0.898	0.36875
0.899	0.309375
0.9	0.0359375
0.901	-0.2625
0.902	-0.44375
0.903	-0.484375
0.904	-0.3984375
0.905	-0.1828125
0.906	0.1140625
0.907	0.3890625
0.908	0.5765625
0.909	0.6015625
0.91	0.3234375
0.911	-0.23125
0.912	-0.715625
0.913	-0.7671875
0.914	-0.425
0.915	-0.0640625
0.916	0.0984375
0.917	0.178125
0.918	0.2609375
0.919	0.1890625
0.92	-0.1109375
0.921	-0.4421875
0.922	-0.59375
0.923	-0.5265625
0.924	-0.3328125
0.925	-0.125
0.926	0.090625
0.927	0.33125
0.928	0.4515625
0.929	0.25
0.93	-0.225
0.931	-0.66875
0.932	-0.7515625
0.933	-0.36875
0.934	0.2359375
0.935	0.6515625
0.936	0.6609375
0.937	0.334375
0.938	-0.0828125
0.939	-0.2921875
0.94	-0.1859375
0.941	0.0484375
0.942	0.165625
0.943	0.146875
0.944	0.1765625
0.945	0.284375
0.946	0.2
0.947	-0.24375
0.948	-0.7640625
0.949	-0.95
0.95	-0.7375
0.951	-0.3765625
0.952	-0.071875
0.953	0.1765625
0.954	0.4015625
0.955	0.5203125
0.956	0.46875
0.957	0.3515625
0.958	0.39375
0.959	0.6703125
0.96	0.9546875
0.961	0.9359375
0.962	0.621875
0.963	0.3203125
0.964	0.2078125
0.965	0.109375
0.966	-0.15625
0.967	-0.44375
0.968	-0.415625
0.969	0.0328125
0.97	0.6109375
0.971	0.9125
0.972	0.81875
0.973	0.48125
0.974	0.0625
0.975	-0.346875
0.976	-0.6046875
0.977	-0.559375
0.978	-0.24375
0.979	0.153125
0.98	0.4984375
0.981	0.71875
0.982	0.6125
0.983	0.015625
0.984	-0.8125
0.985	-1.292188
0.986	-1.117188
0.987	-0.515625
0.988	0.0984375
0.989	0.51875
0.99	0.740625
0.991	0.7359375
0.992	0.4765625
0.993	0.128125
0.994	-0.046875
0.995	0.0140625
0.996	0.1453125
0.997	0.140625
0.998	-0.0078125
0.999	-0.1140625
1	-0.090625
1.001	-0.0828125
1.002	-0.1890625
1.003	-0.2859375
1.004	-0.2140625
1.005	0.0140625
1.006	0.25
1.007	0.3421875
1.008	0.25625
1.009	0.08125
1.01	-0.084375
1.011	-0.2359375
1.012	-0.3859375
1.013	-0.45625
1.014	-0.3234375
1.015	0.0140625
1.016	0.4234375
1.017	0.825
1.018	1.13125
1.019	1.121875
1.02	0.6984375
1.021	0.1578125
1.022	-0.1125
1.023	-0.0390625
1.024	0.196875
1.025	0.440625
1.026	0.6421875
1.027	0.7171875
1.028	0.509375
1.029	0.0296875
1.03	-0.434375
1.031	-0.6125
1.032	-0.5046875
1.033	-0.278125
1.034	-0.065625
1.035	0.1109375
1.036	0.296875
1.037	0.440625
1.038	0.3734375
1.039	0.05
1.04	-0.3046875
1.041	-0.3953125
1.042	-0.1640625
1.043	0.159375
1.044	0.3453125
1.045	0.3671875
1.046	0.26875
1.047	0.01875
1.048	-0.3578125
1.049	-0.6375
1.05	-0.578125
1.051	-0.1875
1.052	0.29375
1.053	0.6359375
1.054	0.7359375
1.055	0.5359375
1.056	0.059375
1.057	-0.4671875
1.058	-0.7640625
1.059	-0.7828125
1.06	-0.653125
1.061	-0.434375
1.062	-0.1015625
1.063	0.24375
1.064	0.346875
1.065	0.0890625
1.066	-0.303125
1.067	-0.496875
1.068	-0.36875
1.069	-0.0046875
1.07	0.41875
1.071	0.709375
1.072	0.7609375
1.073	0.5890625
1.074	0.2265625
1.075	-0.2640625
1.076	-0.7015625
1.077	-0.884375
1.078	-0.75625
1.079	-0.40625
1.08	0.034375
1.081	0.40625
1.082	0.5421875
1.083	0.378125
1.084	0.0765625
1.085	-0.096875
1.086	-0.0296875
1.087	0.190625
1.088	0.428125
1.089	0.6625
1.09	0.921875
1.091	1.0875
1.092	0.896875
1.093	0.3234375
1.094	-0.2390625
1.095	-0.35
1.096	-0.003125
1.097	0.4390625
1.098	0.7296875
1.099	0.8875
1.1	0.884375
1.101	0.5609375
1.102	-0.05625
1.103	-0.61875
1.104	-0.753125
1.105	-0.3703125
1.106	0.3234375
1.107	0.9421875
1.108	1.148438
1.109	0.8921875
1.11	0.390625
1.111	-0.1046875
1.112	-0.4359375
1.113	-0.5359375
1.114	-0.3484375
1.115	0.071875
1.116	0.4546875
1.117	0.5578125
1.118	0.4125
1.119	0.1703125
1.12	-0.0875
1.121	-0.303125
1.122	-0.346875
1.123	-0.128125
1.124	0.2296875
1.125	0.4859375
1.126	0.575
1.127	0.56875
1.128	0.428125
1.129	0.0625
1.13	-0.4
1.131	-0.66875
1.132	-0.609375
1.133	-0.365625
1.134	-0.14375
1.135	0.0484375
1.136	0.2375
1.137	0.25625
1.138	-0.0421875
1.139	-0.4546875
1.14	-0.634375
1.141	-0.4859375
1.142	-0.1890625
1.143	0.0609375
1.144	0.1921875
1.145	0.2359375
1.146	0.2234375
1.147	0.134375
1.148	-0.04375
1.149	-0.228125
1.15	-0.2859375
1.151	-0.16875
1.152	0.0546875
1.153	0.296875
1.154	0.5078125
1.155	0.5703125
1.156	0.3640625
1.157	-0.0703125
1.158	-0.5203125
1.159	-0.734375
1.16	-0.5875
1.161	-0.1734375
1.162	0.2859375
1.163	0.6234375
1.164	0.709375
1.165	0.4578125
1.166	-0.003125
1.167	-0.3609375
1.168	-0.3859375
1.169	-0.103125
1.17	0.3125
1.171	0.6984375
1.172	0.9328125
1.173	0.85625
1.174	0.4
1.175	-0.196875
1.176	-0.5625
1.177	-0.578125
1.178	-0.3859375
1.179	-0.1625
1.18	0.0015625
1.181	0.103125
1.182	0.1625
1.183	0.1703125
1.184	0.0875
1.185	-0.0859375
1.186	-0.2484375
1.187	-0.228125
1.188	0.0359375
1.189	0.3890625
1.19	0.5890625
1.191	0.4890625
1.192	0.125
1.193	-0.321875
1.194	-0.628125
1.195	-0.625
1.196	-0.3109375
1.197	0.0953125
1.198	0.3578125
1.199	0.45
1.2	0.45625
1.201	0.3078125
1.202	-0.0921875
1.203	-0.5453125
1.204	-0.7125
1.205	-0.553125
1.206	-0.2734375
1.207	0.0078125
1.208	0.3078125
1.209	0.5609375
1.21	0.55625
1.211	0.1828125
1.212	-0.3234375
1.213	-0.5703125
1.214	-0.4671875
1.215	-0.23125
1.216	-0.0546875
1.217	0.025
1.218	0.0234375
1.219	-0.0421875
1.22	-0.1765625
1.221	-0.38125
1.222	-0.5921875
1.223	-0.6390625
1.224	-0.3578125
1.225	0.1578125
1.226	0.575
1.227	0.665625
1.228	0.475
1.229	0.171875
1.23	-0.10625
1.231	-0.26875
1.232	-0.2390625
1.233	0.0140625
1.234	0.4015625
1.235	0.7578125
1.236	0.9359375
1.237	0.8046875
1.238	0.328125
1.239	-0.2828125
1.24	-0.684375
1.241	-0.7421875
1.242	-0.628125
1.243	-0.5421875
1.244	-0.4265625
1.245	-0.1484375
1.246	0.1375
1.247	0.14375
1.248	-0.11875
1.249	-0.353125
1.25	-0.3515625
1.251	-0.1734375
1.252	0
1.253	0.075
1.254	0.1046875
1.255	0.1625
1.256	0.19375
1.257	0.1265625
1.258	0.084375
1.259	0.284375
1.26	0.6796875
1.261	0.9375
1.262	0.8640625
1.263	0.621875
1.264	0.4140625
1.265	0.2328125
1.266	-0.0234375
1.267	-0.3734375
1.268	-0.70625
1.269	-0.79375
1.27	-0.4609375
1.271	0.23125
1.272	1.00625
1.273	1.4625
1.274	1.279688
1.275	0.6015625
1.276	-0.034375
1.277	-0.2625
1.278	-0.1640625
1.279	0.0125
1.28	0.14375
1.281	0.23125
1.282	0.25
1.283	0.0921875
1.284	-0.253125
1.285	-0.575
1.286	-0.6390625
1.287	-0.4203125
1.288	-0.059375
1.289	0.2734375
1.29	0.44375
1.291	0.3875
1.292	0.153125
1.293	-0.14375
1.294	-0.409375
1.295	-0.5546875
1.296	-0.5015625
1.297	-0.30625
1.298	-0.1421875
1.299	-0.028125
1.3	0.146875
1.301	0.3421875
1.302	0.3921875
1.303	0.2328125
1.304	-0.034375
1.305	-0.28125
1.306	-0.4984375
1.307	-0.684375
1.308	-0.6125
1.309	-0.165625
1.31	0.28125
1.311	0.2671875
1.312	-0.1546875
1.313	-0.5578125
1.314	-0.65
1.315	-0.41875
1.316	0
1.317	0.4421875
1.318	0.765625
1.319	0.8046875
1.32	0.5
1.321	0.0765625
1.322	-0.1109375
1.323	0.028125
1.324	0.28125
1.325	0.41875
1.326	0.440625
1.327	0.49375
1.328	0.575
1.329	0.515625
1.33	0.2734375
1.331	0.0359375
1.332	0.0015625
1.333	0.146875
1.334	0.2734375
1.335	0.2421875
1.336	0.121875
1.337	0.034375
1.338	-0.0359375
1.339	-0.1640625
1.34	-0.334375
1.341	-0.4453125
1.342	-0.40625
1.343	-0.1828125
1.344	0.19375
1.345	0.58125
1.346	0.73125
1.347	0.4953125
1.348	0.0421875
1.349	-0.2921875
1.35	-0.3390625
1.351	-0.1875
1.352	-0.0140625
1.353	0.1234375
1.354	0.2671875
1.355	0.35
1.356	0.2046875
1.357	-0.1375
1.358	-0.3734375
1.359	-0.25625
1.36	0.121875
1.361	0.43125
1.362	0.4625
1.363	0.3015625
1.364	0.1328125
1.365	-0.0265625
1.366	-0.2421875
1.367	-0.465625
1.368	-0.5421875
1.369	-0.3859375
1.37	-0.059375
1.371	0.2703125
1.372	0.4484375
1.373	0.425
1.374	0.23125
1.375	-0.0625
1.376	-0.353125
1.377	-0.503125
1.378	-0.3828125
1.379	0.040625
1.38	0.6390625
1.381	1.154688
1.382	1.3125
1.383	0.9703125
1.384	0.2703125
1.385	-0.3921875
1.386	-0.640625
1.387	-0.340625
1.388	0.3734375
1.389	1.159375
1.39	1.625
1.391	1.554688
1.392	1
1.393	0.24375
1.394	-0.34375
1.395	-0.5578125
1.396	-0.453125
1.397	-0.184375
1.398	0.1140625
1.399	0.375
