Interval=	0.001 s
0.517	0.5328125
0.518	0.396875
0.519	0.1125
0.52	-0.2015625
0.521	-0.415625
0.522	-0.45625
0.523	-0.3296875
0.524	-0.109375
0.525	0.146875
0.526	0.3828125
0.527	0.46875
0.528	0.33125
0.529	0.1171875
0.53	0.0421875
0.531	0.1625
0.532	0.34375
0.533	0.4609375
0.534	0.515625
0.535	0.484375
0.536	0.1984375
0.537	-0.378125
0.538	-0.925
0.539	-1.064063
0.54	-0.746875
0.541	-0.2171875
0.542	0.2375
0.543	0.4625
0.544	0.44375
0.545	0.2234375
0.546	-0.14375
0.547	-0.53125
0.548	-0.7796875
0.549	-0.771875
0.55	-0.4546875
0.551	0.05
0.552	0.440625
0.553	0.4421875
0.554	0.0484375
0.555	-0.4671875
0.556	-0.7890625
0.557	-0.8125
0.558	-0.603125
0.559	-0.278125
0.56	0.0421875
0.561	0.321875
0.562	0.56875
0.563	0.6515625
0.564	0.390625
0.565	-0.1078125
0.566	-0.5078125
0.567	-0.6125
0.568	-0.4734375
0.569	-0.21875
0.57	0.1
0.571	0.465625
0.572	0.7609375
0.573	0.759375
0.574	0.4046875
0.575	-0.0421875
0.576	-0.2609375
0.577	-0.1890625
0.578	0.0390625
0.579	0.31875
0.58	0.5828125
0.581	0.7
0.582	0.54375
0.583	0.15
0.584	-0.26875
0.585	-0.4625
0.586	-0.3390625
0.587	-0.04375
0.588	0.16875
0.589	0.2015625
0.59	0.15625
0.591	0.0953125
0.592	-0.0234375
0.593	-0.1265625
0.594	-0.0359375
0.595	0.2671875
0.596	0.565625
0.597	0.6703125
0.598	0.621875
0.599	0.5171875
0.6	0.2859375
0.601	-0.1546875
0.602	-0.6796875
0.603	-1.0125
0.604	-0.9515625
0.605	-0.55625
0.606	-0.0609375
0.607	0.353125
0.608	0.546875
0.609	0.3484375
0.61	-0.253125
0.611	-0.8953125
0.612	-1.134375
0.613	-0.8703125
0.614	-0.3453125
0.615	0.1390625
0.616	0.35
0.617	0.2109375
0.618	-0.1578125
0.619	-0.5625
0.62	-0.8609375
0.621	-0.9453125
0.622	-0.7375
0.623	-0.2578125
0.624	0.30625
0.625	0.6890625
0.626	0.7296875
0.627	0.4421875
0.628	-0.0515625
0.629	-0.5328125
0.63	-0.7359375
0.631	-0.5359375
0.632	-0.0625
0.633	0.43125
0.634	0.7984375
0.635	0.9984375
0.636	0.9
0.637	0.384375
0.638	-0.3421875
0.639	-0.8171875
0.64	-0.803125
0.641	-0.4703125
0.642	-0.11875
0.643	0.1328125
0.644	0.3375
0.645	0.453125
0.646	0.3
0.647	-0.1203125
0.648	-0.465625
0.649	-0.4140625
0.65	-0.04375
0.651	0.321875
0.652	0.4984375
0.653	0.484375
0.654	0.321875
0.655	0.040625
0.656	-0.2875
0.657	-0.5296875
0.658	-0.5625
0.659	-0.35625
0.66	-0.0203125
0.661	0.2578125
0.662	0.3515625
0.663	0.2703125
0.664	0.084375
0.665	-0.153125
0.666	-0.3234375
0.667	-0.2359375
0.668	0.1359375
0.669	0.5671875
0.67	0.8609375
0.671	1.010938
0.672	0.9765625
0.673	0.5875
0.674	-0.13125
0.675	-0.7859375
0.676	-0.9703125
0.677	-0.678125
0.678	-0.2265625
0.679	0.1453125
0.68	0.425
0.681	0.5484375
0.682	0.321875
0.683	-0.2125
0.684	-0.6703125
0.685	-0.7296875
0.686	-0.465625
0.687	-0.1828125
0.688	-0.0640625
0.689	-0.0421875
0.69	-0.0046875
0.691	-0.0171875
0.692	-0.21875
0.693	-0.5359375
0.694	-0.703125
0.695	-0.5640625
0.696	-0.203125
0.697	0.175
0.698	0.4296875
0.699	0.5171875
0.7	0.365625
0.701	-0.103125
0.702	-0.728125
0.703	-1.134375
0.704	-1.1125
0.705	-0.815625
0.706	-0.478125
0.707	-0.134375
0.708	0.1953125
0.709	0.2703125
0.71	-0.0765625
0.711	-0.5859375
0.712	-0.8125
0.713	-0.584375
0.714	-0.0625
0.715	0.475
0.716	0.8203125
0.717	0.8703125
0.718	0.55625
0.719	-0.0484375
0.72	-0.6046875
0.721	-0.775
0.722	-0.54375
0.723	-0.16875
0.724	0.0796875
0.725	0.1453125
0.726	0.1625
0.727	0.1875
0.728	0.0328125
0.729	-0.4
0.73	-0.84375
0.731	-0.9
0.732	-0.4234375
0.733	0.309375
0.734	0.815625
0.735	0.834375
0.736	0.4703125
0.737	-0.0140625
0.738	-0.3703125
0.739	-0.4765625
0.74	-0.346875
0.741	-0.0578125
0.742	0.296875
0.743	0.615625
0.744	0.8046875
0.745	0.746875
0.746	0.3515625
0.747	-0.23125
0.748	-0.6359375
0.749	-0.6625
0.75	-0.4671875
0.751	-0.3140625
0.752	-0.2265625
0.753	-0.034375
0.754	0.225
0.755	0.275
0.756	0.00625
0.757	-0.3359375
0.758	-0.4546875
0.759	-0.315625
0.76	-0.0890625
0.761	0.0828125
0.762	0.1796875
0.763	0.1953125
0.764	0.034375
0.765	-0.384375
0.766	-0.8578125
0.767	-1.003125
0.768	-0.6390625
0.769	0.0546875
0.77	0.7125
0.771	1.067188
0.772	1.0875
0.773	0.840625
0.774	0.3953125
0.775	-0.103125
0.776	-0.434375
0.777	-0.4625
0.778	-0.25625
0.779	0.0140625
0.78	0.2828125
0.781	0.51875
0.782	0.559375
0.783	0.2859375
0.784	-0.15
0.785	-0.4609375
0.786	-0.4921875
0.787	-0.275
0.788	0.0546875
0.789	0.3046875
0.79	0.2703125
0.791	-0.11875
0.792	-0.6578125
0.793	-0.9609375
0.794	-0.8328125
0.795	-0.4328125
0.796	-0.0609375
0.797	0.10625
0.798	0.0390625
0.799	-0.1515625
0.8	-0.3234375
0.801	-0.4640625
0.802	-0.6515625
0.803	-0.8484375
0.804	-0.85
0.805	-0.5484375
0.806	-0.1234375
0.807	0.146875
0.808	0.2
0.809	0.121875
0.81	-0.075
0.811	-0.43125
0.812	-0.8640625
0.813	-1.110938
0.814	-0.928125
0.815	-0.340625
0.816	0.365625
0.817	0.8734375
0.818	0.9265625
0.819	0.4640625
0.82	-0.2421875
0.821	-0.740625
0.822	-0.7640625
0.823	-0.4234375
0.824	0.0015625
0.825	0.3953125
0.826	0.753125
0.827	0.9265625
0.828	0.709375
0.829	0.1625
0.83	-0.346875
0.831	-0.5109375
0.832	-0.33125
0.833	-0.0296875
0.834	0.1984375
0.835	0.3046875
0.836	0.3125
0.837	0.240625
0.838	0.1140625
0.839	-0.0328125
0.84	-0.14375
0.841	-0.09375
0.842	0.175
0.843	0.509375
0.844	0.690625
0.845	0.6265625
0.846	0.346875
0.847	-0.059375
0.848	-0.459375
0.849	-0.6796875
0.85	-0.65
0.851	-0.525
0.852	-0.4234375
0.853	-0.2109375
0.854	0.1390625
0.855	0.303125
0.856	0.075
0.857	-0.2984375
0.858	-0.4890625
0.859	-0.5
0.86	-0.49375
0.861	-0.4640625
0.862	-0.29375
0.863	-0.0421875
0.864	0.0546875
0.865	-0.1046875
0.866	-0.359375
0.867	-0.484375
0.868	-0.3984375
0.869	-0.1921875
0.87	-0.0046875
0.871	0.0984375
0.872	0.0859375
0.873	-0.1015625
0.874	-0.4234375
0.875	-0.6515625
0.876	-0.60625
0.877	-0.315625
0.878	0.0859375
0.879	0.4359375
0.88	0.6234375
0.881	0.628125
0.882	0.45
0.883	0.0875
0.884	-0.3796875
0.885	-0.796875
0.886	-0.96875
0.887	-0.775
0.888	-0.309375
0.889	0.2046875
0.89	0.5578125
0.891	0.5765625
0.892	0.2453125
0.893	-0.1171875
0.894	-0.1234375
0.895	0.209375
0.896	0.4828125
0.897	0.459375
0.898	0.3078125
0.899	0.24375
0.9	0.184375
0.901	-0.046875
0.902	-0.3484375
0.903	-0.4703125
0.904	-0.375
0.905	-0.24375
0.906	-0.190625
0.907	-0.1265625
0.908	0.0671875
0.909	0.2734375
0.91	0.2078125
0.911	-0.196875
0.912	-0.640625
0.913	-0.740625
0.914	-0.35625
0.915	0.3109375
0.916	0.8765625
0.917	1.0875
0.918	0.9296875
0.919	0.521875
0.92	0.021875
0.921	-0.4046875
0.922	-0.615625
0.923	-0.55
0.924	-0.234375
0.925	0.234375
0.926	0.696875
0.927	0.9296875
0.928	0.759375
0.929	0.26875
0.93	-0.209375
0.931	-0.371875
0.932	-0.175
0.933	0.21875
0.934	0.60625
0.935	0.8265625
0.936	0.78125
0.937	0.4765625
0.938	0.1046875
0.939	-0.109375
0.94	-0.078125
0.941	0.15625
0.942	0.478125
0.943	0.7296875
0.944	0.8453125
0.945	0.86875
0.946	0.7734375
0.947	0.4640625
0.948	-0.0046875
0.949	-0.3984375
0.95	-0.4828125
0.951	-0.2203125
0.952	0.1453125
0.953	0.321875
0.954	0.2296875
0.955	-0.034375
0.956	-0.33125
0.957	-0.5203125
0.958	-0.5
0.959	-0.2609375
0.96	0.071875
0.961	0.3046875
0.962	0.328125
0.963	0.196875
0.964	-0.01875
0.965	-0.2625
0.966	-0.3765625
0.967	-0.24375
0.968	0.0171875
0.969	0.2015625
0.97	0.3015625
0.971	0.45
0.972	0.628125
0.973	0.6140625
0.974	0.3015625
0.975	-0.109375
0.976	-0.315625
0.977	-0.2328125
0.978	-0.003125
0.979	0.175
0.98	0.19375
0.981	0.071875
0.982	-0.084375
0.983	-0.1515625
0.984	-0.115625
0.985	-0.109375
0.986	-0.2359375
0.987	-0.4296875
0.988	-0.546875
0.989	-0.4921875
0.99	-0.278125
0.991	-0.065625
0.992	-0.040625
0.993	-0.2234375
0.994	-0.421875
0.995	-0.3953125
0.996	-0.0859375
0.997	0.325
0.998	0.6578125
0.999	0.8421875
1	0.7375
1.001	0.21875
1.002	-0.49375
1.003	-0.94375
1.004	-0.9390625
1.005	-0.671875
1.006	-0.3921875
1.007	-0.1546875
1.008	0.0640625
1.009	0.134375
1.01	-0.109375
1.011	-0.5546875
1.012	-0.8390625
1.013	-0.728125
1.014	-0.31875
1.015	0.1125
1.016	0.3625
1.017	0.4203125
1.018	0.3671875
1.019	0.2265625
1.02	0.015625
1.021	-0.1875
1.022	-0.2671875
1.023	-0.15625
1.024	0.059375
1.025	0.2421875
1.026	0.3765625
1.027	0.4734375
1.028	0.3859375
1.029	0.028125
1.03	-0.39375
1.031	-0.546875
1.032	-0.33125
1.033	0.06875
1.034	0.43125
1.035	0.675
1.036	0.746875
1.037	0.54375
1.038	0.103125
1.039	-0.26875
1.04	-0.2734375
1.041	0.0390625
1.042	0.3515625
1.043	0.465625
1.044	0.4515625
1.045	0.4234375
1.046	0.31875
1.047	0.0546875
1.048	-0.25625
1.049	-0.415625
1.05	-0.35625
1.051	-0.18125
1.052	-0.025
1.053	0.0609375
1.054	0.109375
1.055	0.1046875
1.056	-0.034375
1.057	-0.3046875
1.058	-0.56875
1.059	-0.678125
1.06	-0.6265625
1.061	-0.50625
1.062	-0.3296875
1.063	-0.071875
1.064	0.165625
1.065	0.2015625
1.066	-0.0078125
1.067	-0.284375
1.068	-0.3984375
1.069	-0.2984375
1.07	-0.090625
1.071	0.1578125
1.072	0.371875
1.073	0.3375
1.074	-0.0671875
1.075	-0.575
1.076	-0.79375
1.077	-0.609375
1.078	-0.1875
1.079	0.234375
1.08	0.5109375
1.081	0.6046875
1.082	0.44375
1.083	-0.015625
1.084	-0.5625
1.085	-0.840625
1.086	-0.7453125
1.087	-0.4921875
1.088	-0.2921875
1.089	-0.19375
1.09	-0.2015625
1.091	-0.3703125
1.092	-0.6671875
1.093	-0.9046875
1.094	-0.9046875
1.095	-0.653125
1.096	-0.2328125
1.097	0.20625
1.098	0.4609375
1.099	0.4484375
1.1	0.246875
1.101	-0.065625
1.102	-0.4421875
1.103	-0.78125
1.104	-0.909375
1.105	-0.696875
1.106	-0.271875
1.107	0.0171875
1.108	-0.01875
1.109	-0.24375
1.11	-0.4453125
1.111	-0.51875
1.112	-0.428125
1.113	-0.2171875
1.114	-0.0078125
1.115	0.128125
1.116	0.2046875
1.117	0.265625
1.118	0.265625
1.119	0.0765625
1.12	-0.3078125
1.121	-0.6609375
1.122	-0.7390625
1.123	-0.51875
1.124	-0.1703125
1.125	0.109375
1.126	0.21875
1.127	0.178125
1.128	0.0390625
1.129	-0.159375
1.13	-0.346875
1.131	-0.41875
1.132	-0.290625
1.133	0.0078125
1.134	0.3390625
1.135	0.5875
1.136	0.70625
1.137	0.63125
1.138	0.334375
1.139	-0.0515625
1.14	-0.303125
1.141	-0.284375
1.142	-0.0390625
1.143	0.2796875
1.144	0.5609375
1.145	0.74375
1.146	0.728125
1.147	0.4484375
1.148	0.03125
1.149	-0.2765625
1.15	-0.3375
1.151	-0.1875
1.152	0.0859375
1.153	0.390625
1.154	0.6109375
1.155	0.6140625
1.156	0.36875
1.157	0.0234375
1.158	-0.209375
1.159	-0.2015625
1.16	0.04375
1.161	0.390625
1.162	0.65
1.163	0.7453125
1.164	0.6859375
1.165	0.475
1.166	0.1421875
1.167	-0.209375
1.168	-0.4796875
1.169	-0.5765625
1.17	-0.415625
1.171	-0.0234375
1.172	0.3734375
1.173	0.465625
1.174	0.11875
1.175	-0.4453125
1.176	-0.840625
1.177	-0.8375
1.178	-0.4890625
1.179	-0.0140625
1.18	0.4671875
1.181	0.96875
1.182	1.3125
1.183	1.109375
1.184	0.3296875
1.185	-0.4859375
1.186	-0.8328125
1.187	-0.69375
1.188	-0.309375
1.189	0.1671875
1.19	0.6734375
1.191	1
1.192	0.859375
1.193	0.284375
1.194	-0.3203125
1.195	-0.6078125
1.196	-0.5578125
1.197	-0.35625
1.198	-0.159375
1.199	-0.009375
1.2	0.0546875
1.201	-0.04375
1.202	-0.30625
1.203	-0.565625
1.204	-0.6359375
1.205	-0.496875
1.206	-0.290625
1.207	-0.15
1.208	-0.0421875
1.209	0.128125
1.21	0.2484375
1.211	0.05625
1.212	-0.428125
1.213	-0.771875
1.214	-0.6
1.215	-0.03125
1.216	0.5328125
1.217	0.8703125
1.218	0.98125
1.219	0.85
1.22	0.4609375
1.221	-0.0296875
1.222	-0.3890625
1.223	-0.4953125
1.224	-0.328125
1.225	0.0921875
1.226	0.6140625
1.227	0.940625
1.228	0.796875
1.229	0.1984375
1.23	-0.4875
1.231	-0.8546875
1.232	-0.7609375
1.233	-0.3390625
1.234	0.1484375
1.235	0.515625
1.236	0.7078125
1.237	0.6875
1.238	0.446875
1.239	0.1390625
1.24	-0.0609375
1.241	-0.0875
1.242	0.0625
1.243	0.38125
1.244	0.809375
1.245	1.153125
1.246	1.107813
1.247	0.540625
1.248	-0.26875
1.249	-0.8671875
1.25	-0.9765625
1.251	-0.6421875
1.252	-0.1234375
1.253	0.3265625
1.254	0.5328125
1.255	0.3453125
1.256	-0.2234375
1.257	-0.8703125
1.258	-1.215625
1.259	-1.084375
1.26	-0.6078125
1.261	-0.0734375
1.262	0.3421875
1.263	0.6078125
1.264	0.6390625
1.265	0.359375
1.266	-0.1015625
1.267	-0.4765625
1.268	-0.578125
1.269	-0.3703125
1.27	-0.00625
1.271	0.253125
1.272	0.29375
1.273	0.1953125
1.274	-0.021875
1.275	-0.3765625
1.276	-0.725
1.277	-0.8171875
1.278	-0.5359375
1.279	-0.03125
1.28	0.4015625
1.281	0.5984375
1.282	0.61875
1.283	0.5609375
1.284	0.4375
1.285	0.2265625
1.286	-0.003125
1.287	-0.1078125
1.288	-0.015625
1.289	0.2359375
1.29	0.55625
1.291	0.7328125
1.292	0.496875
1.293	-0.1296875
1.294	-0.7125
1.295	-0.853125
1.296	-0.5484375
1.297	-0.05625
1.298	0.403125
1.299	0.7125
1.3	0.7953125
1.301	0.5859375
1.302	0.1546875
1.303	-0.2359375
1.304	-0.346875
1.305	-0.18125
1.306	0.065625
1.307	0.2234375
1.308	0.284375
1.309	0.2890625
1.31	0.1859375
1.311	-0.075
1.312	-0.36875
1.313	-0.4671875
1.314	-0.2546875
1.315	0.1640625
1.316	0.5234375
1.317	0.665625
1.318	0.6390625
1.319	0.5125
1.32	0.2640625
1.321	-0.065625
1.322	-0.28125
1.323	-0.1546875
1.324	0.3
1.325	0.796875
1.326	1.092188
1.327	1.101563
1.328	0.771875
1.329	0.175
1.33	-0.36875
1.331	-0.58125
1.332	-0.5046875
1.333	-0.3328125
1.334	-0.11875
1.335	0.2015625
1.336	0.5328125
1.337	0.590625
1.338	0.240625
1.339	-0.259375
1.34	-0.471875
1.341	-0.2265625
1.342	0.23125
1.343	0.5515625
1.344	0.6375
1.345	0.6171875
1.346	0.55625
1.347	0.38125
1.348	0.0484375
1.349	-0.3484375
1.35	-0.640625
1.351	-0.6515625
1.352	-0.353125
1.353	0.03125
1.354	0.2375
1.355	0.1859375
1.356	-0.06875
1.357	-0.4453125
1.358	-0.7828125
1.359	-0.8125
1.36	-0.43125
1.361	0.13125
1.362	0.59375
1.363	0.8234375
1.364	0.734375
1.365	0.303125
1.366	-0.2453125
1.367	-0.553125
1.368	-0.471875
1.369	-0.1609375
1.37	0.128125
1.371	0.25625
1.372	0.2296875
1.373	0.103125
1.374	-0.13125
1.375	-0.4453125
1.376	-0.678125
1.377	-0.65625
1.378	-0.3765625
1.379	-0.040625
1.38	0.1078125
1.381	-0.0265625
1.382	-0.309375
1.383	-0.546875
1.384	-0.696875
1.385	-0.834375
1.386	-0.9375
1.387	-0.8375
1.388	-0.4484375
1.389	0.071875
1.39	0.4828125
1.391	0.6328125
1.392	0.4609375
1.393	0.01875
1.394	-0.503125
1.395	-0.8484375
1.396	-0.8140625
