Interval=	0.001 s
0.195	-0.1640625
0.196	0.178125
0.197	0.471875
0.198	0.7140625
0.199	0.7734375
0.2	0.4734375
0.201	-0.0921875
0.202	-0.5640625
0.203	-0.696875
0.204	-0.5390625
0.205	-0.275
0.206	-0.0328125
0.207	0.1296875
0.208	0.0828125
0.209	-0.2875
0.21	-0.81875
0.211	-1.139063
0.212	-1.040625
0.213	-0.61875
0.214	-0.125
0.215	0.23125
0.216	0.40625
0.217	0.434375
0.218	0.296875
0.219	-0.00625
0.22	-0.334375
0.221	-0.5046875
0.222	-0.415625
0.223	-0.1109375
0.224	0.290625
0.225	0.6984375
0.226	0.9890625
0.227	0.9421875
0.228	0.490625
0.229	-0.06875
0.23	-0.3546875
0.231	-0.275
0.232	-0.009375
0.233	0.265625
0.234	0.4984375
0.235	0.603125
0.236	0.3921875
0.237	-0.14375
0.238	-0.6703125
0.239	-0.8265625
0.24	-0.575
0.241	-0.13125
0.242	0.3234375
0.243	0.7765625
0.244	1.184375
0.245	1.3
0.246	0.9046875
0.247	0.1875
0.248	-0.3796875
0.249	-0.4546875
0.25	-0.0765625
0.251	0.425
0.252	0.7328125
0.253	0.7046875
0.254	0.2890625
0.255	-0.421875
0.256	-1.103125
0.257	-1.392188
0.258	-1.178125
0.259	-0.6328125
0.26	0.003125
0.261	0.5875
0.262	0.990625
0.263	0.9875
0.264	0.4765625
0.265	-0.240625
0.266	-0.646875
0.267	-0.490625
0.268	-0.0296875
0.269	0.3234375
0.27	0.4953125
0.271	0.5921875
0.272	0.5203125
0.273	0.1296875
0.274	-0.409375
0.275	-0.73125
0.276	-0.6640625
0.277	-0.346875
0.278	-0.053125
0.279	0.0265625
0.28	-0.05625
0.281	-0.1375
0.282	-0.1921875
0.283	-0.296875
0.284	-0.440625
0.285	-0.496875
0.286	-0.3359375
0.287	0.04375
0.288	0.5109375
0.289	0.934375
0.29	1.175
0.291	1.051563
0.292	0.528125
0.293	-0.1375
0.294	-0.5765625
0.295	-0.6265625
0.296	-0.365625
0.297	0.0609375
0.298	0.5015625
0.299	0.728125
0.3	0.5484375
0.301	0.084375
0.302	-0.3
0.303	-0.3875
0.304	-0.2609375
0.305	-0.0828125
0.306	0.1203125
0.307	0.409375
0.308	0.675
0.309	0.6359375
0.31	0.221875
0.311	-0.234375
0.312	-0.371875
0.313	-0.1828125
0.314	0.0921875
0.315	0.2765625
0.316	0.3625
0.317	0.39375
0.318	0.365625
0.319	0.2328125
0.32	-0.0046875
0.321	-0.240625
0.322	-0.2859375
0.323	-0.090625
0.324	0.171875
0.325	0.315625
0.326	0.3
0.327	0.1390625
0.328	-0.1453125
0.329	-0.46875
0.33	-0.671875
0.331	-0.603125
0.332	-0.265625
0.333	0.165625
0.334	0.51875
0.335	0.6921875
0.336	0.5875
0.337	0.234375
0.338	-0.1234375
0.339	-0.271875
0.34	-0.209375
0.341	-0.0421875
0.342	0.2203125
0.343	0.6796875
0.344	1.264063
0.345	1.534375
0.346	1.126563
0.347	0.284375
0.348	-0.3625
0.349	-0.45
0.35	-0.11875
0.351	0.2546875
0.352	0.4359375
0.353	0.44375
0.354	0.3265625
0.355	0.0484375
0.356	-0.3421875
0.357	-0.6328125
0.358	-0.63125
0.359	-0.353125
0.36	0.01875
0.361	0.303125
0.362	0.43125
0.363	0.396875
0.364	0.178125
0.365	-0.19375
0.366	-0.5859375
0.367	-0.79375
0.368	-0.678125
0.369	-0.271875
0.37	0.228125
0.371	0.58125
0.372	0.5515625
0.373	0.1046875
0.374	-0.4359375
0.375	-0.66875
0.376	-0.5109375
0.377	-0.13125
0.378	0.303125
0.379	0.6796875
0.38	0.8953125
0.381	0.8390625
0.382	0.4703125
0.383	-0.09375
0.384	-0.5859375
0.385	-0.759375
0.386	-0.5640625
0.387	-0.190625
0.388	0.153125
0.389	0.459375
0.39	0.759375
0.391	0.85625
0.392	0.546875
0.393	-0.0109375
0.394	-0.396875
0.395	-0.315625
0.396	0.1453125
0.397	0.6109375
0.398	0.8125
0.399	0.7640625
0.4	0.6265625
0.401	0.50625
0.402	0.3671875
0.403	0.15625
0.404	-0.0046875
0.405	0.0609375
0.406	0.3453125
0.407	0.684375
0.408	0.8515625
0.409	0.64375
0.41	0.0828125
0.411	-0.465625
0.412	-0.628125
0.413	-0.384375
0.414	-0.003125
0.415	0.3125
0.416	0.5671875
0.417	0.7203125
0.418	0.5671875
0.419	0.0203125
0.42	-0.603125
0.421	-0.8859375
0.422	-0.7875
0.423	-0.65
0.424	-0.7015625
0.425	-0.7703125
0.426	-0.6265625
0.427	-0.3921875
0.428	-0.3578125
0.429	-0.5421875
0.43	-0.684375
0.431	-0.575
0.432	-0.2203125
0.433	0.203125
0.434	0.540625
0.435	0.7171875
0.436	0.6703125
0.437	0.3796875
0.438	-0.009375
0.439	-0.23125
0.44	-0.140625
0.441	0.16875
0.442	0.4859375
0.443	0.7125
0.444	0.8046875
0.445	0.5953125
0.446	-0.0015625
0.447	-0.6703125
0.448	-0.9359375
0.449	-0.646875
0.45	-0.015625
0.451	0.628125
0.452	1.051563
0.453	1.157813
0.454	0.9140625
0.455	0.3734375
0.456	-0.1921875
0.457	-0.4515625
0.458	-0.3453125
0.459	-0.08125
0.46	0.16875
0.461	0.3671875
0.462	0.509375
0.463	0.5203125
0.464	0.3171875
0.465	-0.0640625
0.466	-0.4328125
0.467	-0.5765625
0.468	-0.4390625
0.469	-0.153125
0.47	0.1140625
0.471	0.303125
0.472	0.3765625
0.473	0.25625
0.474	-0.0484375
0.475	-0.384375
0.476	-0.5515625
0.477	-0.4421875
0.478	-0.1125
0.479	0.29375
0.48	0.6859375
0.481	0.9390625
0.482	0.83125
0.483	0.3421875
0.484	-0.1703125
0.485	-0.3484375
0.486	-0.1796875
0.487	0.1171875
0.488	0.3828125
0.489	0.584375
0.49	0.6453125
0.491	0.40625
0.492	-0.1015625
0.493	-0.5515625
0.494	-0.6421875
0.495	-0.3484375
0.496	0.159375
0.497	0.63125
0.498	0.871875
0.499	0.8140625
0.5	0.49375
0.501	0.0046875
0.502	-0.46875
0.503	-0.6671875
0.504	-0.4546875
0.505	0.0265625
0.506	0.4609375
0.507	0.653125
0.508	0.5921875
0.509	0.3234375
0.51	-0.096875
0.511	-0.51875
0.512	-0.7484375
0.513	-0.634375
0.514	-0.11875
0.515	0.6609375
0.516	1.346875
0.517	1.595313
0.518	1.290625
0.519	0.5859375
0.52	-0.146875
0.521	-0.54375
0.522	-0.5171875
0.523	-0.23125
0.524	0.153125
0.525	0.5546875
0.526	0.85625
0.527	0.8296875
0.528	0.3734375
0.529	-0.259375
0.53	-0.634375
0.531	-0.5453125
0.532	-0.1390625
0.533	0.275
0.534	0.484375
0.535	0.4984375
0.536	0.378125
0.537	0.0875
0.538	-0.365625
0.539	-0.76875
0.54	-0.859375
0.541	-0.5859375
0.542	-0.1109375
0.543	0.3703125
0.544	0.7
0.545	0.7375
0.546	0.4375
0.547	-0.0234375
0.548	-0.36875
0.549	-0.4609375
0.55	-0.3296875
0.551	-0.053125
0.552	0.3
0.553	0.5921875
0.554	0.6
0.555	0.2171875
0.556	-0.33125
0.557	-0.6703125
0.558	-0.61875
0.559	-0.3078125
0.56	0.015625
0.561	0.2390625
0.562	0.415625
0.563	0.515625
0.564	0.375
0.565	-0.0375
0.566	-0.4578125
0.567	-0.546875
0.568	-0.2515625
0.569	0.171875
0.57	0.4703125
0.571	0.5734375
0.572	0.503125
0.573	0.253125
0.574	-0.11875
0.575	-0.453125
0.576	-0.603125
0.577	-0.5796875
0.578	-0.53125
0.579	-0.5171875
0.58	-0.4171875
0.581	-0.1875
0.582	-0.00625
0.583	-0.021875
0.584	-0.15
0.585	-0.203125
0.586	-0.0796875
0.587	0.2125
0.588	0.609375
0.589	1.060938
0.59	1.4125
0.591	1.35625
0.592	0.784375
0.593	0.0515625
0.594	-0.384375
0.595	-0.4375
0.596	-0.30625
0.597	-0.096875
0.598	0.2265625
0.599	0.59375
0.6	0.75625
0.601	0.5328125
0.602	0.0828125
0.603	-0.246875
0.604	-0.2578125
0.605	-0.009375
0.606	0.3078125
0.607	0.5203125
0.608	0.553125
0.609	0.4078125
0.61	0.1171875
0.611	-0.16875
0.612	-0.2453125
0.613	-0.0546875
0.614	0.271875
0.615	0.5546875
0.616	0.7296875
0.617	0.865625
0.618	0.9390625
0.619	0.7546875
0.62	0.2609375
0.621	-0.3046875
0.622	-0.63125
0.623	-0.6015625
0.624	-0.2984375
0.625	0.14375
0.626	0.5609375
0.627	0.7
0.628	0.3953125
0.629	-0.1515625
0.63	-0.5265625
0.631	-0.521875
0.632	-0.259375
0.633	0.0515625
0.634	0.3203125
0.635	0.53125
0.636	0.5578125
0.637	0.2578125
0.638	-0.2421875
0.639	-0.5984375
0.64	-0.621875
0.641	-0.39375
0.642	-0.096875
0.643	0.1359375
0.644	0.2328125
0.645	0.1296875
0.646	-0.1921875
0.647	-0.6078125
0.648	-0.9046875
0.649	-0.9328125
0.65	-0.6703125
0.651	-0.2421875
0.652	0.165625
0.653	0.4765625
0.654	0.665625
0.655	0.6203125
0.656	0.271875
0.657	-0.178125
0.658	-0.41875
0.659	-0.33125
0.66	-0.025
0.661	0.3578125
0.662	0.69375
0.663	0.7875
0.664	0.4625
0.665	-0.14375
0.666	-0.6265625
0.667	-0.7203125
0.668	-0.4859375
0.669	-0.121875
0.67	0.228125
0.671	0.4828125
0.672	0.5640625
0.673	0.4125
0.674	0.0984375
0.675	-0.165625
0.676	-0.2171875
0.677	-0.0703125
0.678	0.1296875
0.679	0.253125
0.68	0.2953125
0.681	0.3078125
0.682	0.2453125
0.683	0.0265625
0.684	-0.2828125
0.685	-0.490625
0.686	-0.3921875
0.687	0.1078125
0.688	0.8296875
0.689	1.348438
0.69	1.353125
0.691	0.9046875
0.692	0.2890625
0.693	-0.2328125
0.694	-0.5484375
0.695	-0.628125
0.696	-0.43125
0.697	0.0359375
0.698	0.6296875
0.699	1.059375
0.7	1.021875
0.701	0.5078125
0.702	-0.1265625
0.703	-0.4828125
0.704	-0.4609375
0.705	-0.2125
0.706	0.1140625
0.707	0.459375
0.708	0.746875
0.709	0.7796875
0.71	0.3875
0.711	-0.29375
0.712	-0.8390625
0.713	-0.921875
0.714	-0.5953125
0.715	-0.1375
0.716	0.225
0.717	0.4265625
0.718	0.446875
0.719	0.2609375
0.72	-0.0625
0.721	-0.3546875
0.722	-0.465625
0.723	-0.33125
0.724	-0.015625
0.725	0.3234375
0.726	0.50625
0.727	0.34375
0.728	-0.2296875
0.729	-0.915625
0.73	-1.240625
0.731	-1.010938
0.732	-0.43125
0.733	0.140625
0.734	0.53125
0.735	0.7859375
0.736	0.8453125
0.737	0.5234375
0.738	-0.125
0.739	-0.715625
0.74	-0.896875
0.741	-0.6546875
0.742	-0.2328125
0.743	0.19375
0.744	0.5671875
0.745	0.715625
0.746	0.428125
0.747	-0.1515625
0.748	-0.5859375
0.749	-0.6046875
0.75	-0.2453125
0.751	0.290625
0.752	0.734375
0.753	0.89375
0.754	0.7390625
0.755	0.353125
0.756	-0.1453125
0.757	-0.596875
0.758	-0.803125
0.759	-0.6390625
0.76	-0.190625
0.761	0.2890625
0.762	0.6
0.763	0.684375
0.764	0.525
0.765	0.1625
0.766	-0.221875
0.767	-0.3796875
0.768	-0.2234375
0.769	0.096875
0.77	0.3828125
0.771	0.6109375
0.772	0.7921875
0.773	0.79375
0.774	0.4828125
0.775	-0.0125
0.776	-0.3765625
0.777	-0.421875
0.778	-0.1921875
0.779	0.2140625
0.78	0.775
0.781	1.351563
0.782	1.539063
0.783	1.070313
0.784	0.25
0.785	-0.309375
0.786	-0.28125
0.787	0.171875
0.788	0.634375
0.789	0.8171875
0.79	0.696875
0.791	0.3234375
0.792	-0.21875
0.793	-0.6984375
0.794	-0.8640625
0.795	-0.6265625
0.796	-0.059375
0.797	0.6125
0.798	1.067188
0.799	1.115625
0.8	0.803125
0.801	0.284375
0.802	-0.2734375
0.803	-0.6828125
0.804	-0.7609375
0.805	-0.4625
0.806	0.090625
0.807	0.728125
0.808	1.221875
0.809	1.239063
0.81	0.65625
0.811	-0.1578125
0.812	-0.6703125
0.813	-0.6734375
0.814	-0.3515625
0.815	0.0421875
0.816	0.3859375
0.817	0.6078125
0.818	0.5796875
0.819	0.2203125
0.82	-0.2921875
0.821	-0.6140625
0.822	-0.575
0.823	-0.2765625
0.824	0.06875
0.825	0.33125
0.826	0.4671875
0.827	0.425
0.828	0.178125
0.829	-0.1734375
0.83	-0.43125
0.831	-0.4265625
0.832	-0.1296875
0.833	0.3015625
0.834	0.6359375
0.835	0.715625
0.836	0.503125
0.837	0.0578125
0.838	-0.459375
0.839	-0.8453125
0.84	-0.9375
0.841	-0.6796875
0.842	-0.1734375
0.843	0.3734375
0.844	0.76875
0.845	0.8875
0.846	0.6625
0.847	0.2140625
0.848	-0.125
0.849	-0.109375
0.85	0.1828125
0.851	0.48125
0.852	0.61875
0.853	0.6296875
0.854	0.575
0.855	0.3796875
0.856	-0.003125
0.857	-0.4015625
0.858	-0.5640625
0.859	-0.4328125
0.86	-0.1453125
0.861	0.1390625
0.862	0.3359375
0.863	0.4125
0.864	0.3484375
0.865	0.1640625
0.866	-0.1078125
0.867	-0.390625
0.868	-0.509375
0.869	-0.315625
0.87	0.090625
0.871	0.496875
0.872	0.7765625
0.873	0.815625
0.874	0.5296875
0.875	0.0828125
0.876	-0.134375
0.877	0.0921875
0.878	0.5421875
0.879	0.8453125
0.88	0.890625
0.881	0.759375
0.882	0.353125
0.883	-0.4921875
0.884	-1.478125
0.885	-1.914063
0.886	-1.517188
0.887	-0.7
0.888	-0.003125
0.889	0.425
0.89	0.6796875
0.891	0.7203125
0.892	0.3953125
0.893	-0.16875
0.894	-0.5296875
0.895	-0.390625
0.896	0.0921875
0.897	0.509375
0.898	0.6234375
0.899	0.4625
0.9	0.134375
0.901	-0.240625
0.902	-0.5140625
0.903	-0.5984375
0.904	-0.5125
0.905	-0.2875
0.906	0.0453125
0.907	0.390625
0.908	0.6125
0.909	0.6171875
0.91	0.40625
0.911	0.0453125
0.912	-0.3734375
0.913	-0.684375
0.914	-0.6796875
0.915	-0.3046875
0.916	0.2203125
0.917	0.559375
0.918	0.4875
0.919	0.034375
0.92	-0.5203125
0.921	-0.859375
0.922	-0.88125
0.923	-0.6859375
0.924	-0.421875
0.925	-0.1453125
0.926	0.171875
0.927	0.4328125
0.928	0.4
0.929	0.0390625
0.93	-0.3421875
0.931	-0.4359375
0.932	-0.225
0.933	0.0875
0.934	0.30625
0.935	0.36875
0.936	0.303125
0.937	0.1296875
0.938	-0.1203125
0.939	-0.3546875
0.94	-0.4453125
0.941	-0.3140625
0.942	0.0046875
0.943	0.3609375
0.944	0.5953125
0.945	0.60625
0.946	0.359375
0.947	-0.04375
0.948	-0.40625
0.949	-0.5875
0.95	-0.53125
0.951	-0.26875
0.952	0.0671875
0.953	0.3515625
0.954	0.5234375
0.955	0.465625
0.956	0.1140625
0.957	-0.2875
0.958	-0.375
0.959	-0.0953125
0.96	0.2546875
0.961	0.440625
0.962	0.503125
0.963	0.515625
0.964	0.3203125
0.965	-0.246875
0.966	-0.934375
0.967	-1.232813
0.968	-0.9515625
0.969	-0.375
0.97	0.0921875
0.971	0.259375
0.972	0.1921875
0.973	0.03125
0.974	-0.1609375
0.975	-0.3609375
0.976	-0.5140625
0.977	-0.525
0.978	-0.3328125
0.979	-0.0078125
0.98	0.296875
0.981	0.4484375
0.982	0.3625
0.983	0.05
0.984	-0.321875
0.985	-0.5453125
0.986	-0.4640625
0.987	-0.0578125
0.988	0.46875
0.989	0.846875
0.99	0.98125
0.991	0.8421875
0.992	0.4203125
0.993	-0.084375
0.994	-0.3375
0.995	-0.24375
0.996	-0.0109375
0.997	0.1734375
0.998	0.315625
0.999	0.4640625
1	0.528125
1.001	0.365625
1.002	-0.0015625
1.003	-0.340625
1.004	-0.425
1.005	-0.2109375
1.006	0.1640625
1.007	0.496875
1.008	0.6375
1.009	0.553125
1.01	0.2921875
1.011	-0.059375
1.012	-0.3984375
1.013	-0.5921875
1.014	-0.509375
1.015	-0.1390625
1.016	0.35
1.017	0.7671875
1.018	0.99375
1.019	0.9359375
1.02	0.5625
1.021	0.01875
1.022	-0.41875
1.023	-0.5875
1.024	-0.4984375
1.025	-0.209375
1.026	0.2125
1.027	0.546875
1.028	0.48125
1.029	-0.0078125
1.03	-0.5421875
1.031	-0.7359375
1.032	-0.5484375
1.033	-0.184375
1.034	0.2046875
1.035	0.5734375
1.036	0.803125
1.037	0.6765625
1.038	0.1765625
1.039	-0.3375
1.04	-0.478125
1.041	-0.2203125
1.042	0.125
1.043	0.3046875
1.044	0.3203125
1.045	0.3
1.046	0.2625
1.047	0.121875
1.048	-0.1421875
1.049	-0.4140625
1.05	-0.5046875
1.051	-0.321875
1.052	0.0234375
1.053	0.3390625
1.054	0.521875
1.055	0.5
1.056	0.2203125
1.057	-0.225
1.058	-0.603125
1.059	-0.696875
1.06	-0.4578125
1.061	-0.0375
1.062	0.3875
1.063	0.7234375
1.064	0.853125
1.065	0.6671875
1.066	0.25625
1.067	-0.1171875
1.068	-0.2578125
1.069	-0.1671875
1.07	0.0890625
1.071	0.4671875
1.072	0.825
1.073	0.8734375
1.074	0.471875
1.075	-0.128125
1.076	-0.51875
1.077	-0.55625
1.078	-0.434375
1.079	-0.371875
1.08	-0.3546875
1.081	-0.2328125
1.082	0.0078125
1.083	0.1875
1.084	0.1546875
1.085	-0.034375
1.086	-0.14375
1.087	0.003125
1.088	0.346875
1.089	0.665625
1.09	0.7828125
1.091	0.625
1.092	0.1546875
1.093	-0.528125
1.094	-1.078125
1.095	-1.120313
1.096	-0.615625
1.097	0.0671875
1.098	0.534375
1.099	0.7
1.1	0.6125
1.101	0.2234375
1.102	-0.4046875
1.103	-0.8984375
1.104	-0.915625
1.105	-0.5375
1.106	-0.1046875
1.107	0.178125
1.108	0.353125
1.109	0.421875
1.11	0.25
1.111	-0.171875
1.112	-0.5984375
1.113	-0.759375
1.114	-0.578125
1.115	-0.2
1.116	0.15
1.117	0.346875
1.118	0.3890625
1.119	0.2921875
1.12	0.0609375
1.121	-0.2265625
1.122	-0.41875
1.123	-0.375
1.124	-0.0703125
1.125	0.3578125
1.126	0.6859375
1.127	0.7546875
1.128	0.5171875
1.129	0.0859375
1.13	-0.2671875
1.131	-0.28125
1.132	0.0421875
1.133	0.4265625
1.134	0.659375
1.135	0.7828125
1.136	0.84375
1.137	0.665625
1.138	0.15
1.139	-0.43125
1.14	-0.6875
1.141	-0.4953125
1.142	-0.0125
1.143	0.5234375
1.144	0.915625
1.145	1.05625
1.146	0.9078125
1.147	0.5046875
1.148	0.0046875
1.149	-0.346875
1.15	-0.3984375
1.151	-0.2078125
1.152	0.0484375
1.153	0.2203125
1.154	0.275
1.155	0.24375
1.156	0.11875
1.157	-0.0921875
1.158	-0.26875
1.159	-0.253125
1.16	-0.0265625
1.161	0.24375
1.162	0.396875
1.163	0.40625
1.164	0.2984375
1.165	0.0671875
1.166	-0.25625
1.167	-0.5578125
1.168	-0.7296875
1.169	-0.7125
1.17	-0.4625
1.171	0.0078125
1.172	0.5171875
1.173	0.746875
1.174	0.496875
1.175	-0.04375
1.176	-0.43125
1.177	-0.4359375
1.178	-0.1921875
1.179	0.0828125
1.18	0.3171875
1.181	0.50625
1.182	0.5265625
1.183	0.209375
1.184	-0.3390625
1.185	-0.7203125
1.186	-0.6578125
1.187	-0.278125
1.188	0.0671875
1.189	0.1875
1.19	0.1671875
1.191	0.1234375
1.192	0.040625
1.193	-0.1171875
1.194	-0.33125
1.195	-0.5015625
1.196	-0.46875
1.197	-0.203125
1.198	0.05625
1.199	0.0734375
1.2	-0.096875
1.201	-0.2953125
1.202	-0.478125
1.203	-0.6390625
1.204	-0.6828125
1.205	-0.5
1.206	-0.1203125
1.207	0.296875
1.208	0.625
1.209	0.7546875
1.21	0.553125
1.211	0.06875
1.212	-0.4015625
1.213	-0.578125
1.214	-0.421875
1.215	-0.09375
1.216	0.2109375
1.217	0.409375
1.218	0.4765625
1.219	0.321875
1.22	-0.0765625
1.221	-0.50625
1.222	-0.6734375
1.223	-0.509375
1.224	-0.2015625
1.225	0.0125
1.226	0.0359375
1.227	-0.04375
1.228	-0.11875
1.229	-0.184375
1.23	-0.290625
1.231	-0.3953125
1.232	-0.384375
1.233	-0.246875
1.234	-0.0984375
1.235	0.01875
1.236	0.1375
1.237	0.184375
1.238	0.0515625
1.239	-0.2109375
1.24	-0.4375
1.241	-0.4734375
1.242	-0.2609375
1.243	0.1296875
1.244	0.5578125
1.245	0.871875
1.246	0.875
1.247	0.4734375
1.248	-0.1234375
1.249	-0.5328125
1.25	-0.5515625
1.251	-0.2546875
1.252	0.175
1.253	0.575
1.254	0.825
1.255	0.7828125
1.256	0.3796875
1.257	-0.1890625
1.258	-0.575
1.259	-0.60625
1.26	-0.34375
1.261	0.06875
1.262	0.459375
1.263	0.6625
1.264	0.61875
1.265	0.3734375
1.266	0.0265625
1.267	-0.275
1.268	-0.365625
1.269	-0.18125
1.27	0.1703125
1.271	0.4890625
1.272	0.6515625
1.273	0.6265625
1.274	0.3859375
1.275	-0.025
1.276	-0.4125
1.277	-0.5515625
1.278	-0.371875
1.279	-0.00625
1.28	0.3609375
1.281	0.6625
1.282	0.840625
1.283	0.753125
1.284	0.375
1.285	-0.06875
1.286	-0.30625
1.287	-0.253125
1.288	-0.025
1.289	0.2265625
1.29	0.425
1.291	0.5
1.292	0.3390625
1.293	-0.034375
1.294	-0.3578125
1.295	-0.38125
1.296	-0.1109375
1.297	0.23125
1.298	0.4390625
1.299	0.465625
1.3	0.384375
1.301	0.21875
1.302	-0.03125
1.303	-0.30625
1.304	-0.49375
1.305	-0.4765625
1.306	-0.240625
1.307	0.071875
1.308	0.290625
1.309	0.346875
1.31	0.21875
1.311	-0.071875
1.312	-0.3953125
1.313	-0.571875
1.314	-0.5
1.315	-0.20625
1.316	0.18125
1.317	0.53125
1.318	0.7203125
1.319	0.596875
1.32	0.18125
1.321	-0.2265625
1.322	-0.3609375
1.323	-0.228125
1.324	0.0078125
1.325	0.2296875
1.326	0.425
1.327	0.5671875
1.328	0.5046875
1.329	0.121875
1.33	-0.3953125
1.331	-0.6859375
1.332	-0.5703125
1.333	-0.20625
1.334	0.103125
1.335	0.190625
1.336	0.0984375
1.337	-0.0578125
1.338	-0.225
1.339	-0.3984375
1.34	-0.5265625
1.341	-0.553125
1.342	-0.475
1.343	-0.315625
1.344	-0.0859375
1.345	0.1625
1.346	0.30625
1.347	0.2625
1.348	0.0765625
1.349	-0.1390625
1.35	-0.2640625
1.351	-0.2
1.352	0.0515625
1.353	0.3859375
1.354	0.675
1.355	0.7296875
1.356	0.3953125
1.357	-0.19375
1.358	-0.6671875
1.359	-0.75625
1.36	-0.5078125
1.361	-0.13125
1.362	0.234375
1.363	0.54375
1.364	0.684375
1.365	0.48125
1.366	-0.028125
1.367	-0.4921875
1.368	-0.5921875
1.369	-0.3453125
1.37	0.03125
1.371	0.340625
1.372	0.46875
1.373	0.3953125
1.374	0.15
1.375	-0.196875
1.376	-0.515625
1.377	-0.6796875
1.378	-0.6015625
1.379	-0.2796875
1.38	0.1828125
1.381	0.6359375
1.382	0.9
1.383	0.7875
1.384	0.2953125
1.385	-0.284375
1.386	-0.5546875
1.387	-0.2796875
1.388	0.390625
1.389	1.00625
1.39	1.284375
1.391	1.239063
1.392	0.896875
1.393	0.2984375
1.394	-0.2921875
1.395	-0.5421875
1.396	-0.3984375
1.397	-0.0671875
1.398	0.271875
1.399	0.5859375
1.4	0.8125
1.401	0.7625
