Interval=	0.001 s
0.308	0.4640625
0.309	0.30625
0.31	-0.0734375
0.311	-0.5296875
0.312	-0.8421875
0.313	-0.7875
0.314	-0.3390625
0.315	0.2203125
0.316	0.5234375
0.317	0.428125
0.318	0.125
0.319	-0.0984375
0.32	-0.1375
0.321	-0.06875
0.322	0.01875
0.323	0.09375
0.324	0.19375
0.325	0.34375
0.326	0.44375
0.327	0.35625
0.328	0.1109375
0.329	-0.1453125
0.33	-0.3
0.331	-0.33125
0.332	-0.25
0.333	-0.078125
0.334	0.1046875
0.335	0.14375
0.336	-0.0890625
0.337	-0.5078125
0.338	-0.84375
0.339	-0.9109375
0.34	-0.7234375
0.341	-0.3953125
0.342	-0.028125
0.343	0.2921875
0.344	0.475
0.345	0.5046875
0.346	0.4390625
0.347	0.3046875
0.348	0.13125
0.349	0.0515625
0.35	0.125
0.351	0.284375
0.352	0.4859375
0.353	0.6203125
0.354	0.50625
0.355	0.1640625
0.356	-0.159375
0.357	-0.3078125
0.358	-0.31875
0.359	-0.271875
0.36	-0.134375
0.361	0.190625
0.362	0.621875
0.363	0.8109375
0.364	0.5359375
0.365	0.053125
0.366	-0.18125
0.367	-0.028125
0.368	0.271875
0.369	0.46875
0.37	0.5953125
0.371	0.8078125
0.372	0.9828125
0.373	0.803125
0.374	0.265625
0.375	-0.2546875
0.376	-0.4109375
0.377	-0.196875
0.378	0.065625
0.379	0.0296875
0.38	-0.3109375
0.381	-0.65625
0.382	-0.7859375
0.383	-0.696875
0.384	-0.4140625
0.385	0.0328125
0.386	0.459375
0.387	0.659375
0.388	0.6734375
0.389	0.6609375
0.39	0.5609375
0.391	0.21875
0.392	-0.2203125
0.393	-0.3734375
0.394	-0.1140625
0.395	0.28125
0.396	0.5359375
0.397	0.703125
0.398	0.9296875
0.399	1.067188
0.4	0.828125
0.401	0.2875
0.402	-0.1390625
0.403	-0.1859375
0.404	0.046875
0.405	0.2984375
0.406	0.4015625
0.407	0.3375
0.408	0.1703125
0.409	-0.0359375
0.41	-0.2578125
0.411	-0.4703125
0.412	-0.5453125
0.413	-0.246875
0.414	0.471875
0.415	1.190625
0.416	1.392188
0.417	1.078125
0.418	0.6640625
0.419	0.39375
0.42	0.1984375
0.421	0.0578125
0.422	0.14375
0.423	0.509375
0.424	0.9515625
0.425	1.182813
0.426	0.9765625
0.427	0.296875
0.428	-0.540625
0.429	-1.045313
0.43	-1.01875
0.431	-0.684375
0.432	-0.3546875
0.433	-0.0703125
0.434	0.3046875
0.435	0.7125
0.436	0.8734375
0.437	0.6390625
0.438	0.19375
0.439	-0.1578125
0.44	-0.284375
0.441	-0.2171875
0.442	-0.028125
0.443	0.1921875
0.444	0.3
0.445	0.096875
0.446	-0.471875
0.447	-1.0875
0.448	-1.28125
0.449	-0.9390625
0.45	-0.3765625
0.451	0.0703125
0.452	0.3515625
0.453	0.546875
0.454	0.6359375
0.455	0.56875
0.456	0.43125
0.457	0.4234375
0.458	0.628125
0.459	0.878125
0.46	1.015625
0.461	1.14375
0.462	1.3625
0.463	1.434375
0.464	1.059375
0.465	0.3671875
0.466	-0.1984375
0.467	-0.384375
0.468	-0.2828125
0.469	-0.0953125
0.47	0.06875
0.471	0.1640625
0.472	0.1
0.473	-0.15
0.474	-0.40625
0.475	-0.471875
0.476	-0.3171875
0.477	-0.025
0.478	0.2703125
0.479	0.4625
0.48	0.5421875
0.481	0.478125
0.482	0.20625
0.483	-0.175
0.484	-0.4203125
0.485	-0.365625
0.486	-0.06875
0.487	0.265625
0.488	0.453125
0.489	0.4078125
0.49	0.134375
0.491	-0.2828125
0.492	-0.665625
0.493	-0.803125
0.494	-0.5890625
0.495	-0.128125
0.496	0.3359375
0.497	0.659375
0.498	0.8265625
0.499	0.759375
0.5	0.365625
0.501	-0.1921875
0.502	-0.55625
0.503	-0.5078125
0.504	-0.128125
0.505	0.3484375
0.506	0.725
0.507	0.9046875
0.508	0.81875
0.509	0.465625
0.51	0.0125
0.511	-0.3109375
0.512	-0.36875
0.513	-0.11875
0.514	0.353125
0.515	0.796875
0.516	0.975
0.517	0.85
0.518	0.53125
0.519	0.1390625
0.52	-0.21875
0.521	-0.4625
0.522	-0.5421875
0.523	-0.421875
0.524	-0.10625
0.525	0.26875
0.526	0.4796875
0.527	0.378125
0.528	0.01875
0.529	-0.3828125
0.53	-0.58125
0.531	-0.4484375
0.532	-0.075
0.533	0.3625
0.534	0.8203125
0.535	1.214063
0.536	1.2375
0.537	0.7484375
0.538	0.1
0.539	-0.26875
0.54	-0.2734375
0.541	-0.1234375
0.542	-0.0359375
0.543	-0.01875
0.544	0.0765625
0.545	0.2203125
0.546	0.20625
0.547	-0.025
0.548	-0.328125
0.549	-0.4921875
0.55	-0.3640625
0.551	0.0171875
0.552	0.515625
0.553	1.003125
0.554	1.210938
0.555	0.8734375
0.556	0.134375
0.557	-0.5125
0.558	-0.6859375
0.559	-0.403125
0.56	-0.0015625
0.561	0.196875
0.562	0.1203125
0.563	-0.115625
0.564	-0.415625
0.565	-0.7484375
0.566	-1.0125
0.567	-1.00625
0.568	-0.625
0.569	-0.0453125
0.57	0.409375
0.571	0.521875
0.572	0.2984375
0.573	-0.03125
0.574	-0.175
0.575	-0.0765625
0.576	0.05
0.577	0.0203125
0.578	-0.115625
0.579	-0.15625
0.58	-0.025
0.581	0.0375
0.582	-0.228125
0.583	-0.66875
0.584	-0.8765625
0.585	-0.7015625
0.586	-0.3734375
0.587	-0.1796875
0.588	-0.14375
0.589	-0.115625
0.59	-0.090625
0.591	-0.2109375
0.592	-0.484375
0.593	-0.69375
0.594	-0.5921875
0.595	-0.08125
0.596	0.69375
0.597	1.3375
0.598	1.496875
0.599	1.126563
0.6	0.4265625
0.601	-0.33125
0.602	-0.878125
0.603	-1.053125
0.604	-0.871875
0.605	-0.45
0.606	0.0984375
0.607	0.6671875
0.608	1.05625
0.609	1.00625
0.61	0.503125
0.611	-0.096875
0.612	-0.40625
0.613	-0.340625
0.614	-0.0859375
0.615	0.203125
0.616	0.4875
0.617	0.6375
0.618	0.4296875
0.619	-0.0890625
0.62	-0.55
0.621	-0.66875
0.622	-0.45
0.623	-0.053125
0.624	0.36875
0.625	0.7
0.626	0.803125
0.627	0.5859375
0.628	0.175
0.629	-0.140625
0.63	-0.2
0.631	-0.0625
0.632	0.14375
0.633	0.33125
0.634	0.4453125
0.635	0.4296875
0.636	0.2359375
0.637	-0.1203125
0.638	-0.515625
0.639	-0.784375
0.64	-0.7984375
0.641	-0.54375
0.642	-0.0890625
0.643	0.4875
0.644	1.010938
0.645	1.140625
0.646	0.721875
0.647	0.084375
0.648	-0.29375
0.649	-0.2765625
0.65	-0.0703125
0.651	0.13125
0.652	0.3140625
0.653	0.478125
0.654	0.4609375
0.655	0.134375
0.656	-0.3296875
0.657	-0.6109375
0.658	-0.5828125
0.659	-0.3125
0.66	0.090625
0.661	0.465625
0.662	0.621875
0.663	0.484375
0.664	0.1765625
0.665	-0.1109375
0.666	-0.2796875
0.667	-0.29375
0.668	-0.109375
0.669	0.221875
0.67	0.5328125
0.671	0.6578125
0.672	0.4703125
0.673	-0.06875
0.674	-0.7484375
0.675	-1.142188
0.676	-0.946875
0.677	-0.253125
0.678	0.5328125
0.679	1.039063
0.68	1.145313
0.681	0.8875
0.682	0.359375
0.683	-0.203125
0.684	-0.540625
0.685	-0.5921875
0.686	-0.4703125
0.687	-0.284375
0.688	-0.1
0.689	-0.0109375
0.69	-0.1390625
0.691	-0.4703125
0.692	-0.7703125
0.693	-0.7609375
0.694	-0.421875
0.695	-0.0234375
0.696	0.1
0.697	-0.1015625
0.698	-0.3109375
0.699	-0.234375
0.7	-0.0328125
0.701	-0.0359375
0.702	-0.275
0.703	-0.521875
0.704	-0.58125
0.705	-0.4125
0.706	-0.109375
0.707	0.178125
0.708	0.3078125
0.709	0.178125
0.71	-0.2234375
0.711	-0.7390625
0.712	-1.06875
0.713	-0.9875
0.714	-0.5296875
0.715	0.134375
0.716	0.8578125
0.717	1.36875
0.718	1.251563
0.719	0.4390625
0.72	-0.5171875
0.721	-0.9703125
0.722	-0.815625
0.723	-0.4203125
0.724	-0.1
0.725	0.1453125
0.726	0.33125
0.727	0.2484375
0.728	-0.2171875
0.729	-0.7609375
0.73	-0.9546875
0.731	-0.6953125
0.732	-0.240625
0.733	0.096875
0.734	0.234375
0.735	0.3140625
0.736	0.5203125
0.737	0.8640625
0.738	1.084375
0.739	0.9296875
0.74	0.55625
0.741	0.35
0.742	0.4125
0.743	0.5421875
0.744	0.565625
0.745	0.4671875
0.746	0.26875
0.747	0.009375
0.748	-0.1359375
0.749	-0.0125
0.75	0.2703125
0.751	0.5109375
0.752	0.6765625
0.753	0.7734375
0.754	0.6484375
0.755	0.190625
0.756	-0.375
0.757	-0.65
0.758	-0.475
0.759	-0.0234375
0.76	0.4390625
0.761	0.79375
0.762	1.01875
0.763	1.007813
0.764	0.6328125
0.765	0.0296875
0.766	-0.446875
0.767	-0.5625
0.768	-0.3671875
0.769	-0.0734375
0.77	0.1484375
0.771	0.2875
0.772	0.365625
0.773	0.3078125
0.774	0.125
0.775	0.003125
0.776	0.0796875
0.777	0.29375
0.778	0.4796875
0.779	0.553125
0.78	0.5875
0.781	0.628125
0.782	0.525
0.783	0.1625
0.784	-0.2828125
0.785	-0.5140625
0.786	-0.4203125
0.787	-0.1625
0.788	0.0796875
0.789	0.284375
0.79	0.4
0.791	0.2671875
0.792	-0.0796875
0.793	-0.3578125
0.794	-0.3734375
0.795	-0.1859375
0.796	0.053125
0.797	0.2734375
0.798	0.48125
0.799	0.553125
0.8	0.2578125
0.801	-0.35
0.802	-0.821875
0.803	-0.7859375
0.804	-0.359375
0.805	-0.0078125
0.806	0.0015625
0.807	-0.140625
0.808	-0.15
0.809	-0.0296875
0.81	0.0421875
0.811	-0.03125
0.812	-0.1890625
0.813	-0.246875
0.814	-0.0765625
0.815	0.2359375
0.816	0.5109375
0.817	0.65625
0.818	0.6328125
0.819	0.409375
0.82	0.0296875
0.821	-0.3484375
0.822	-0.575
0.823	-0.5875
0.824	-0.3703125
0.825	0.04375
0.826	0.4640625
0.827	0.5578125
0.828	0.1828125
0.829	-0.3796875
0.83	-0.7375
0.831	-0.8
0.832	-0.7234375
0.833	-0.5765625
0.834	-0.278125
0.835	0.128125
0.836	0.284375
0.837	-0.1734375
0.838	-1.017188
0.839	-1.490625
0.84	-1.157813
0.841	-0.296875
0.842	0.5046875
0.843	0.8546875
0.844	0.7421875
0.845	0.4078125
0.846	0.059375
0.847	-0.228125
0.848	-0.375
0.849	-0.265625
0.85	0.1125
0.851	0.5875
0.852	0.9609375
0.853	1.13125
0.854	0.9796875
0.855	0.43125
0.856	-0.296875
0.857	-0.8609375
0.858	-1.065625
0.859	-0.8296875
0.86	-0.240625
0.861	0.3984375
0.862	0.7796875
0.863	0.721875
0.864	0.228125
0.865	-0.4546875
0.866	-0.921875
0.867	-0.8625
0.868	-0.2984375
0.869	0.4140625
0.87	0.925
0.871	1.095313
0.872	0.871875
0.873	0.275
0.874	-0.4546875
0.875	-1.001563
0.876	-1.210938
0.877	-1.085938
0.878	-0.696875
0.879	-0.1734375
0.88	0.340625
0.881	0.69375
0.882	0.6984375
0.883	0.35
0.884	-0.0625
0.885	-0.209375
0.886	-0.01875
0.887	0.31875
0.888	0.6125
0.889	0.8546875
0.89	1.035938
0.891	0.9671875
0.892	0.59375
0.893	0.2125
0.894	0.10625
0.895	0.221875
0.896	0.3765625
0.897	0.4625
0.898	0.384375
0.899	0.0453125
0.9	-0.475
0.901	-0.8828125
0.902	-0.9015625
0.903	-0.4859375
0.904	0.109375
0.905	0.50625
0.906	0.546875
0.907	0.3484375
0.908	0.059375
0.909	-0.2609375
0.91	-0.5546875
0.911	-0.7265625
0.912	-0.75
0.913	-0.6578125
0.914	-0.45625
0.915	-0.178125
0.916	0.090625
0.917	0.275
0.918	0.2953125
0.919	0.0421875
0.92	-0.459375
0.921	-0.940625
0.922	-1.042188
0.923	-0.6484375
0.924	-0.0109375
0.925	0.51875
0.926	0.753125
0.927	0.64375
0.928	0.1984375
0.929	-0.4484375
0.93	-1.0125
0.931	-1.184375
0.932	-0.846875
0.933	-0.178125
0.934	0.50625
0.935	0.9234375
0.936	0.8703125
0.937	0.359375
0.938	-0.2796875
0.939	-0.6359375
0.94	-0.55
0.941	-0.128125
0.942	0.4109375
0.943	0.8234375
0.944	0.93125
0.945	0.69375
0.946	0.2
0.947	-0.3
0.948	-0.525
0.949	-0.3453125
0.95	0.1625
0.951	0.7234375
0.952	0.9953125
0.953	0.840625
0.954	0.3859375
0.955	-0.153125
0.956	-0.5796875
0.957	-0.76875
0.958	-0.690625
0.959	-0.3984375
0.96	0.0046875
0.961	0.3828125
0.962	0.6515625
0.963	0.803125
0.964	0.84375
0.965	0.725
0.966	0.4140625
0.967	0.0203125
0.968	-0.259375
0.969	-0.321875
0.97	-0.1609375
0.971	0.15625
0.972	0.3625
0.973	0.134375
0.974	-0.45
0.975	-0.9234375
0.976	-1.032813
0.977	-0.9765625
0.978	-0.9625
0.979	-0.8640625
0.98	-0.5203125
0.981	-0.1359375
0.982	-0.1546875
0.983	-0.6859375
0.984	-1.254688
0.985	-1.310938
0.986	-0.7640625
0.987	0.0390625
0.988	0.6578125
0.989	0.8625
0.99	0.65
0.991	0.1484375
0.992	-0.3953125
0.993	-0.728125
0.994	-0.7859375
0.995	-0.6453125
0.996	-0.3859375
0.997	-0.1546875
0.998	-0.11875
0.999	-0.2453125
1	-0.3921875
1.001	-0.5421875
1.002	-0.7296875
1.003	-0.8953125
1.004	-0.8578125
1.005	-0.503125
1.006	0.046875
1.007	0.546875
1.008	0.809375
1.009	0.7203125
1.01	0.2875
1.011	-0.2359375
1.012	-0.5125
1.013	-0.4140625
1.014	-0.05625
1.015	0.3703125
1.016	0.7375
1.017	0.9171875
1.018	0.7296875
1.019	0.1484375
1.02	-0.509375
1.021	-0.846875
1.022	-0.74375
1.023	-0.3609375
1.024	0.0703125
1.025	0.4015625
1.026	0.5671875
1.027	0.5078125
1.028	0.1875
1.029	-0.2859375
1.03	-0.6703125
1.031	-0.76875
1.032	-0.5515625
1.033	-0.159375
1.034	0.171875
1.035	0.240625
1.036	-0.0015625
1.037	-0.4125
1.038	-0.740625
1.039	-0.78125
1.04	-0.4921875
1.041	-0.0203125
1.042	0.39375
1.043	0.5984375
1.044	0.6078125
1.045	0.4578125
1.046	0.1234375
1.047	-0.321875
1.048	-0.63125
1.049	-0.5984375
1.05	-0.3046875
1.051	-0.0125
1.052	0.1234375
1.053	0.09375
1.054	-0.121875
1.055	-0.5171875
1.056	-0.965625
1.057	-1.270313
1.058	-1.296875
1.059	-1.028125
1.06	-0.5765625
1.061	-0.1328125
1.062	0.1609375
1.063	0.2765625
1.064	0.20625
1.065	0
1.066	-0.1328125
1.067	0.0359375
1.068	0.4625
1.069	0.8390625
1.07	0.93125
1.071	0.7578125
1.072	0.4515625
1.073	0.0921875
1.074	-0.303125
1.075	-0.6609375
1.076	-0.8171875
1.077	-0.6546875
1.078	-0.259375
1.079	0.1515625
1.08	0.421875
1.081	0.46875
1.082	0.253125
1.083	-0.08125
1.084	-0.153125
1.085	0.259375
1.086	0.84375
1.087	1.076563
1.088	0.8140625
1.089	0.3375
1.09	-0.071875
1.091	-0.359375
1.092	-0.6
1.093	-0.825
1.094	-0.9828125
1.095	-0.96875
1.096	-0.71875
1.097	-0.2796875
1.098	0.2125
1.099	0.5859375
1.1	0.6609375
1.101	0.3625
1.102	-0.215625
1.103	-0.8453125
1.104	-1.225
1.105	-1.121875
1.106	-0.5890625
1.107	0.0875
1.108	0.6046875
1.109	0.725
1.11	0.3796875
1.111	-0.2171875
1.112	-0.7109375
1.113	-0.8609375
1.114	-0.64375
1.115	-0.190625
1.116	0.3078125
1.117	0.6484375
1.118	0.6125
1.119	0.1796875
1.12	-0.353125
1.121	-0.6171875
1.122	-0.4796875
1.123	-0.0015625
1.124	0.6609375
1.125	1.2125
1.126	1.340625
1.127	0.9515625
1.128	0.2328125
1.129	-0.434375
1.13	-0.709375
1.131	-0.5609375
1.132	-0.196875
1.133	0.2015625
1.134	0.5421875
1.135	0.740625
1.136	0.728125
1.137	0.521875
1.138	0.2171875
1.139	-0.0984375
1.14	-0.3140625
1.141	-0.3109375
1.142	-0.115625
1.143	0.128125
1.144	0.3390625
1.145	0.4140625
1.146	0.1921875
1.147	-0.3015625
1.148	-0.7625
1.149	-0.8734375
1.15	-0.584375
1.151	-0.0859375
1.152	0.4109375
1.153	0.784375
1.154	0.9140625
1.155	0.6265625
1.156	-0.0359375
1.157	-0.6765625
1.158	-0.890625
1.159	-0.646875
1.16	-0.25
1.161	0.025
1.162	0.1515625
1.163	0.1921875
1.164	0.096875
1.165	-0.1484375
1.166	-0.39375
1.167	-0.4609375
1.168	-0.3015625
1.169	-0.0140625
1.17	0.240625
1.171	0.38125
1.172	0.421875
1.173	0.3203125
1.174	0.0046875
1.175	-0.428125
1.176	-0.7046875
1.177	-0.6109375
1.178	-0.153125
1.179	0.4375
1.18	0.8640625
1.181	0.9765625
1.182	0.8
1.183	0.41875
1.184	-0.05
1.185	-0.4171875
1.186	-0.509375
1.187	-0.3015625
1.188	0.0875
1.189	0.4921875
1.19	0.740625
1.191	0.665625
1.192	0.253125
1.193	-0.246875
1.194	-0.53125
1.195	-0.5140625
1.196	-0.2875
1.197	0.0609375
1.198	0.45625
1.199	0.7546875
1.2	0.7625
1.201	0.415625
1.202	-0.0890625
1.203	-0.4140625
1.204	-0.3609375
1.205	0.034375
1.206	0.54375
1.207	0.8875
1.208	0.93125
1.209	0.7359375
1.21	0.378125
1.211	-0.0859375
1.212	-0.5015625
1.213	-0.665625
1.214	-0.553125
1.215	-0.3109375
1.216	-0.0484375
1.217	0.2078125
1.218	0.321875
1.219	0.1
1.22	-0.3890625
1.221	-0.7921875
1.222	-0.8046875
1.223	-0.4125
1.224	0.14375
1.225	0.6015625
1.226	0.8375
1.227	0.78125
1.228	0.3984375
1.229	-0.128125
1.23	-0.4734375
1.231	-0.490625
1.232	-0.3046875
1.233	-0.1015625
1.234	0.1390625
1.235	0.5734375
1.236	1.042188
1.237	1.057813
1.238	0.465625
1.239	-0.290625
1.24	-0.684375
1.241	-0.5921875
1.242	-0.2421875
1.243	0.0734375
1.244	0.278125
1.245	0.4359375
1.246	0.4796875
1.247	0.240625
1.248	-0.265625
1.249	-0.728125
1.25	-0.7375
1.251	-0.2109375
1.252	0.446875
1.253	0.7921875
1.254	0.6796875
1.255	0.1546875
1.256	-0.55625
1.257	-1.1125
1.258	-1.315625
1.259	-1.140625
1.26	-0.6421875
1.261	-0.0046875
1.262	0.5578125
1.263	0.85625
1.264	0.7
1.265	0.1078125
1.266	-0.5328125
1.267	-0.8140625
1.268	-0.6875
1.269	-0.3984375
1.27	-0.14375
1.271	0.109375
1.272	0.4
1.273	0.5390625
1.274	0.2953125
1.275	-0.209375
1.276	-0.565625
1.277	-0.5328125
1.278	-0.19375
1.279	0.2390625
1.28	0.5875
1.281	0.8
1.282	0.878125
1.283	0.6828125
1.284	0.1171875
1.285	-0.5296875
1.286	-0.8390625
1.287	-0.753125
1.288	-0.534375
1.289	-0.3375
1.29	-0.1125
1.291	0.1140625
1.292	0.2109375
1.293	0.1203125
1.294	-0.06875
1.295	-0.175
1.296	-0.0234375
1.297	0.3921875
1.298	0.85625
1.299	1.103125
1.3	0.975
1.301	0.490625
1.302	-0.0984375
1.303	-0.425
1.304	-0.303125
1.305	0.0765625
1.306	0.31875
1.307	0.3078125
1.308	0.2796875
1.309	0.303125
1.31	0.1046875
1.311	-0.3890625
1.312	-0.796875
1.313	-0.778125
1.314	-0.490625
1.315	-0.325
1.316	-0.353125
1.317	-0.325
1.318	-0.125
1.319	0.1046875
1.32	0.1953125
1.321	0.109375
1.322	0.015625
1.323	0.165625
1.324	0.521875
1.325	0.765625
1.326	0.746875
1.327	0.559375
1.328	0.2578125
1.329	-0.1609375
1.33	-0.5734375
1.331	-0.76875
1.332	-0.7234375
1.333	-0.653125
1.334	-0.6375
1.335	-0.4625
1.336	-0.0640625
1.337	0.2328125
1.338	0.153125
1.339	-0.1609375
1.34	-0.3984375
1.341	-0.4171875
1.342	-0.2125
1.343	0.1796875
1.344	0.6234375
1.345	0.89375
1.346	0.8328125
1.347	0.48125
1.348	0.0609375
1.349	-0.19375
1.35	-0.2515625
1.351	-0.2984375
1.352	-0.4390625
1.353	-0.51875
1.354	-0.475
1.355	-0.565625
1.356	-0.9171875
1.357	-1.21875
1.358	-1.117188
1.359	-0.6234375
1.36	-0.0609375
1.361	0.25625
1.362	0.2828125
1.363	0.153125
1.364	-0.0703125
1.365	-0.4046875
1.366	-0.7546875
1.367	-0.9078125
1.368	-0.725
1.369	-0.240625
1.37	0.371875
1.371	0.88125
1.372	1.075
1.373	0.825
1.374	0.225
1.375	-0.3484375
1.376	-0.5328125
1.377	-0.2984375
1.378	0.0390625
1.379	0.1671875
1.38	0.121875
1.381	0.165625
1.382	0.3
1.383	0.2671875
1.384	-0.0125
1.385	-0.3171875
1.386	-0.415625
1.387	-0.2640625
1.388	0.040625
1.389	0.35
1.39	0.5203125
1.391	0.440625
1.392	0.0390625
1.393	-0.565625
1.394	-1.0125
1.395	-0.9734375
1.396	-0.4578125
1.397	0.203125
1.398	0.6734375
1.399	0.8359375
1.4	0.709375
1.401	0.35625
