163.000	10.952	-27.646	28.559
164.000	10.919	-27.651	27.827
165.000	10.995	-27.640	28.230
166.000	10.894	-27.609	28.994
167.000	10.820	-27.609	28.665
168.000	10.892	-27.593	27.657
169.000	10.897	-26.266	28.230
170.000	10.791	-23.672	27.551
171.000	10.803	-25.110	28.129
172.000	10.872	-26.213	27.253
173.000	10.899	-26.797	27.211
174.000	10.848	-27.195	27.445
175.000	10.870	-27.375	26.367
176.000	10.621	-27.508	27.036
177.000	10.728	-27.577	26.595
178.000	10.805	-27.609	27.110
179.000	10.819	-27.646	26.956
180.000	10.680	-27.646	25.513
181.000	10.937	-27.640	25.842
182.000	10.841	-27.598	25.847
183.000	10.643	-27.625	25.900
184.000	10.672	-27.625	26.250
185.000	10.665	-27.646	26.442
186.000	10.568	-27.614	26.208
187.000	10.554	-27.571	26.081
188.000	10.752	-27.614	26.553
189.000	10.453	-27.566	26.500
190.000	10.540	-27.635	26.235
191.000	10.554	-27.619	25.937
192.000	10.665	-23.646	26.112
193.000	10.586	-24.357	25.714
194.000	10.479	-25.699	25.683
195.000	10.456	-26.553	26.192
196.000	10.503	-27.036	26.091
197.000	10.475	-27.333	25.550
198.000	10.374	-27.418	25.056
199.000	10.450	-27.545	24.961
200.000	10.495	-27.561	24.897
201.000	10.317	-27.550	24.531
202.000	10.501	-27.598	24.940
203.000	10.428	-27.609	24.536
204.000	10.419	-27.577	24.834
205.000	10.436	-27.619	24.361
206.000	10.374	-27.577	24.632
207.000	10.424	-27.609	24.298
208.000	10.376	-27.593	23.629
209.000	10.327	-27.662	24.372
210.000	10.435	-27.614	24.207
211.000	10.263	-27.646	23.894
212.000	10.203	-27.640	23.708
213.000	10.258	-27.651	22.923
214.000	10.283	-27.014	23.332
215.000	10.088	-23.646	23.103
216.000	10.167	-24.988	23.295
217.000	10.172	-26.144	23.963
218.000	10.238	-26.786	22.727
219.000	10.210	-27.136	22.812
220.000	10.216	-27.354	21.952
221.000	10.138	-27.455	22.408
222.000	10.115	-27.540	23.024
223.000	10.161	-27.540	22.695
224.000	10.161	-27.603	22.313
225.000	10.040	-27.587	22.631
226.000	10.308	-27.646	22.005
227.000	10.262	-27.656	22.111
228.000	10.080	-27.619	21.575
229.000	10.229	-27.662	21.028
230.000	10.236	-27.662	21.501
231.000	10.047	-27.662	21.267
232.000	10.119	-27.614	21.294
233.000	10.283	-27.609	21.225
234.000	10.054	-27.619	20.354
235.000	10.156	-27.577	20.991
236.000	10.118	-27.625	20.609
237.000	10.279	-23.789	20.349
238.000	10.118	-24.176	20.928
239.000	10.285	-25.572	20.254
240.000	10.103	-26.495	20.917
241.000	10.126	-26.993	19.829
242.000	10.159	-27.296	20.142
243.000	10.151	-27.476	21.485
244.000	10.077	-27.550	21.066
245.000	10.124	-27.561	20.869
246.000	10.219	-27.625	20.694
247.000	10.007	-27.587	20.307
248.000	9.978	-27.630	20.280
249.000	10.074	-27.630	20.094
250.000	9.989	-27.614	20.142
251.000	9.989	-27.587	19.718
252.000	10.002	-27.630	19.787
253.000	9.991	-27.651	19.712
254.000	10.006	-27.619	19.176
255.000	9.930	-27.630	18.821
256.000	10.004	-27.609	19.389
257.000	9.973	-27.640	18.640
258.000	9.977	-27.662	18.709
259.000	9.913	-27.407	18.476
260.000	9.979	-23.598	18.598
261.000	9.826	-24.946	18.778
262.000	9.918	-26.113	18.837
263.000	9.842	-26.792	19.033
264.000	9.723	-27.205	18.715
265.000	9.840	-27.365	18.953
266.000	9.862	-27.492	19.240
267.000	9.688	-27.540	18.094
268.000	9.774	-27.561	18.508
269.000	9.803	-27.582	18.417
270.000	9.773	-27.566	18.014
271.000	9.620	-27.619	18.386
272.000	9.730	-27.582	17.765
273.000	9.768	-27.619	18.274
274.000	9.651	-27.609	17.446
275.000	9.609	-27.625	17.621
276.000	9.751	-27.630	17.775
277.000	9.595	-27.656	17.621
278.000	9.592	-27.672	17.696
279.000	9.789	-27.640	17.558
280.000	9.570	-27.662	16.878
281.000	9.569	-27.667	17.255
282.000	9.593	-24.038	16.931
283.000	9.457	-24.123	18.189
284.000	9.431	-25.513	16.990
285.000	9.704	-26.431	16.544
286.000	9.545	-26.972	17.563
287.000	9.544	-27.259	17.754
288.000	9.635	-27.407	16.831
289.000	9.636	-27.492	17.186
290.000	9.420	-27.534	17.388
291.000	9.578	-27.566	17.340
292.000	9.542	-27.630	17.605
293.000	9.510	-27.582	17.091
294.000	9.579	-27.662	18.003
295.000	9.569	-27.609	17.032
296.000	9.514	-27.651	18.014
297.000	9.594	-27.651	18.651
298.000	9.494	-27.646	18.078
299.000	9.572	-27.619	19.081
300.000	9.524	-27.646	18.916
301.000	9.560	-27.593	18.338
302.000	9.508	-27.609	18.996
303.000	9.520	-27.630	18.476
304.000	9.588	-27.550	19.818
305.000	9.571	-23.513	18.895
306.000	9.421	-24.824	18.932
307.000	9.624	-25.975	19.373
308.000	9.481	-26.744	19.431
309.000	9.336	-27.121	19.718
310.000	9.485	-27.354	19.431
311.000	9.556	-27.508	19.516
312.000	9.399	-27.582	20.025
313.000	9.454	-27.593	19.999
314.000	9.545	-27.603	19.739
315.000	9.506	-27.577	19.919
316.000	9.387	-27.587	20.110
317.000	9.467	-27.571	20.885
318.000	9.526	-27.609	21.283
319.000	9.465	-27.598	20.699
320.000	9.441	-27.582	21.798
321.000	9.617	-27.603	21.824
322.000	9.427	-27.603	22.313
323.000	9.590	-27.545	22.408
324.000	9.650	-27.625	22.334
325.000	9.446	-27.625	22.833
326.000	9.355	-27.593	22.674
327.000	9.479	-24.389	23.395
328.000	9.323	-24.017	22.981
329.000	9.267	-25.434	23.066
330.000	9.493	-26.378	24.244
331.000	9.432	-26.951	23.735
332.000	9.348	-27.200	23.836
333.000	9.357	-27.402	24.478
334.000	9.386	-27.487	24.674
335.000	9.180	-27.524	25.067
336.000	9.304	-27.561	24.903
337.000	9.327	-27.540	25.858
338.000	9.347	-27.534	25.768
339.000	9.251	-27.571	26.288
340.000	9.409	-27.582	26.426
341.000	9.361	-27.508	26.558
342.000	9.308	-27.571	27.583
343.000	9.448	-27.630	28.166
344.000	9.362	-27.571	28.172
345.000	9.187	-27.593	29.355
346.000	9.399	-27.603	28.904
347.000	9.421	-27.577	29.504
348.000	9.280	-27.556	30.469
349.000	9.358	-27.550	30.331
350.000	9.438	-23.455	31.223
351.000	9.432	-24.585	31.531
352.000	9.390	-25.863	32.874
353.000	9.390	-26.569	33.203
354.000	9.483	-26.983	34.083
355.000	9.516	-27.184	35.007
356.000	9.425	-27.354	36.371
357.000	9.622	-27.396	36.127
358.000	9.484	-27.439	38.021
359.000	9.445	-27.418	38.037
360.000	9.520	-27.423	39.438
361.000	9.449	-27.481	40.685
362.000	9.445	-27.460	41.126
363.000	9.492	-27.248	43.026
364.000	9.535	-25.741	44.628
365.000	9.699	-23.683	45.371
366.000	9.654	-23.524	47.303
367.000	9.812	-23.391	47.775
368.000	9.583	-18.437	49.622
369.000	9.645	-10.527	51.241
370.000	9.777	-3.233	52.313
371.000	9.917	3.908	54.605
372.000	9.844	10.162	55.651
373.000	10.193	15.923	58.448
374.000	10.281	21.546	60.252
375.000	10.172	26.496	61.839
376.000	10.417	30.692	64.099
377.000	10.602	34.596	66.249
378.000	10.595	38.108	67.597
379.000	10.824	41.323	69.815
380.000	11.175	44.081	70.977
381.000	11.181	46.198	73.185
382.000	11.500	47.710	75.223
383.000	11.801	48.723	76.242
384.000	12.125	50.102	78.147
385.000	12.244	51.184	79.829
386.000	12.668	51.471	81.469
387.000	12.867	51.747	82.764
388.000	13.072	51.826	84.006
389.000	13.447	51.975	85.890
390.000	14.043	51.508	86.808
391.000	14.077	50.882	88.395
392.000	14.574	50.803	89.589
393.000	14.677	50.314	90.873
394.000	15.082	50.049	92.465
395.000	15.415	49.487	94.238
396.000	15.932	49.073	95.198
397.000	16.047	48.580	96.647
398.000	16.534	48.044	98.377
399.000	16.766	47.407	100.335
400.000	17.027	47.089	101.370
401.000	17.399	46.771	102.957
402.000	17.890	46.633	104.464
403.000	18.035	46.437	106.178
404.000	18.331	46.988	108.009
405.000	18.747	47.163	108.932
406.000	18.960	47.651	110.535
407.000	19.172	48.505	112.393
408.000	19.580	49.147	114.070
409.000	19.876	50.346	115.391
410.000	20.098	51.545	117.455
411.000	20.389	53.455	119.228
412.000	20.631	55.184	121.271
413.000	20.956	57.449	122.354
414.000	21.122	59.736	124.800
415.000	21.462	62.160	125.469
416.000	21.693	64.463	127.698
417.000	21.966	67.486	129.518
418.000	22.307	69.592	130.818
419.000	22.479	72.393	132.718
420.000	22.642	75.247	135.557
421.000	22.947	78.160	136.507
422.000	23.131	80.165	138.832
423.000	23.195	82.106	139.569
424.000	23.587	83.963	141.459
425.000	24.093	85.921	143.974
426.000	24.088	87.321	144.659
427.000	24.317	89.194	146.723
428.000	24.545	90.626	148.108
429.000	24.816	92.000	150.045
430.000	24.868	93.385	151.908
431.000	25.258	94.971	153.330
432.000	25.531	96.095	154.922
433.000	25.737	97.427	156.435
434.000	25.844	98.345	157.528
435.000	26.222	99.114	158.902
436.000	26.290	100.090	159.486
437.000	26.565	100.689	160.797
438.000	26.954	101.071	162.511
439.000	27.066	101.114	163.079
440.000	27.124	101.156	164.114
441.000	27.478	100.626	165.361
442.000	27.655	99.655	166.210
443.000	27.774	98.785	167.601
444.000	28.181	97.475	167.399
445.000	28.431	95.751	168.381
446.000	28.592	93.989	169.930
447.000	28.720	92.011	170.190
448.000	29.116	90.127	171.517
449.000	29.125	87.714	172.064
450.000	29.570	85.555	173.205
451.000	29.765	83.465	174.064
452.000	30.108	81.496	174.393
453.000	30.158	79.237	175.412
454.000	30.577	77.242	175.895
455.000	30.781	75.465	176.585
456.000	30.931	73.486	177.227
457.000	31.275	72.017	177.949
458.000	31.414	70.468	178.835
459.000	31.590	69.003	180.035
460.000	31.859	67.428	180.146
461.000	32.103	65.964	180.687
462.000	32.150	64.463	180.942
463.000	32.232	62.733	181.308
464.000	32.497	61.232	182.343
465.000	32.607	59.927	182.428
466.000	32.571	58.643	182.863
467.000	32.689	56.977	182.863
468.000	32.889	55.752	183.537
469.000	32.858	54.893	183.787
470.000	32.818	54.076	184.079
471.000	32.961	53.068	183.755
472.000	32.890	51.874	183.845
473.000	32.885	51.169	183.166
474.000	32.981	50.134	182.598
475.000	33.057	49.471	182.858
476.000	32.957	48.256	182.752
477.000	33.036	46.691	182.343
478.000	33.182	45.535	182.826
479.000	33.292	43.721	181.908
480.000	33.297	41.567	181.706
481.000	33.365	38.957	181.197
482.000	33.223	36.262	180.995
483.000	33.306	32.830	180.873
484.000	33.443	29.281	180.035
485.000	33.517	25.546	179.960
486.000	33.350	22.156	179.854
487.000	33.590	19.212	179.430
488.000	33.522	16.088	177.981
489.000	33.321	13.409	178.193
490.000	33.297	10.793	177.254
491.000	33.241	8.459	177.180
492.000	33.252	6.167	175.630
493.000	33.216	4.295	175.067
494.000	32.972	2.189	174.202
495.000	33.026	0.252	172.186
496.000	32.955	-1.434	172.350
497.000	32.963	-3.360	171.092
498.000	32.677	-4.660	170.562
499.000	32.781	-5.901	169.946
500.000	32.639	-7.058	167.850
501.000	32.475	-8.723	167.149
502.000	32.371	-9.885	166.194
503.000	32.231	-10.983	165.494
504.000	32.057	-12.134	165.218
505.000	31.904	-13.413	163.939
506.000	31.839	-14.697	163.222
507.000	31.497	-14.957	162.973
508.000	31.377	-17.222	161.742
509.000	31.167	-16.972	160.187
510.000	30.958	-17.206	159.561
511.000	30.727	-17.232	158.186
512.000	30.464	-17.105	157.544
513.000	30.310	-16.394	155.543
514.000	30.049	-15.752	154.402
515.000	29.702	-15.657	153.776
516.000	29.635	-15.858	151.542
517.000	29.234	-15.641	150.698
518.000	28.886	-15.864	148.862
519.000	28.725	-16.675	148.007
520.000	28.621	-17.874	146.341
521.000	28.170	-18.734	144.096
522.000	27.994	-19.720	143.337
523.000	27.842	-20.643	141.777
524.000	27.787	-22.283	140.700
525.000	27.531	-23.476	139.548
526.000	27.435	-23.481	138.917
527.000	27.114	-23.534	137.569
528.000	26.953	-23.550	135.785
529.000	26.821	-23.572	135.393
530.000	26.616	-19.699	134.390
531.000	26.377	-20.277	132.707
532.000	26.430	-21.651	131.880
533.000	26.187	-22.527	130.277
534.000	25.795	-23.020	129.263
535.000	25.695	-23.301	128.255
536.000	25.528	-23.534	127.252
537.000	25.161	-23.641	126.742
538.000	25.045	-23.688	124.561
