Interval=	0.001 s
0.724	0.128125
0.725	-0.4109375
0.726	-0.79375
0.727	-0.8125
0.728	-0.5296875
0.729	-0.1734375
0.73	0.046875
0.731	0.025
0.732	-0.21875
0.733	-0.5390625
0.734	-0.74375
0.735	-0.69375
0.736	-0.4265625
0.737	-0.1453125
0.738	-0.0078125
0.739	0.0546875
0.74	0.1390625
0.741	0.11875
0.742	-0.1546875
0.743	-0.55
0.744	-0.7609375
0.745	-0.6375
0.746	-0.271875
0.747	0.128125
0.748	0.4
0.749	0.4984375
0.75	0.409375
0.751	0.1109375
0.752	-0.28125
0.753	-0.5328125
0.754	-0.5234375
0.755	-0.3171875
0.756	-0.0296875
0.757	0.265625
0.758	0.475
0.759	0.4375
0.76	0.0765625
0.761	-0.4234375
0.762	-0.759375
0.763	-0.8015625
0.764	-0.634375
0.765	-0.378125
0.766	-0.078125
0.767	0.178125
0.768	0.1484375
0.769	-0.3078125
0.77	-0.915625
0.771	-1.234375
0.772	-1.078125
0.773	-0.559375
0.774	0.0296875
0.775	0.39375
0.776	0.4484375
0.777	0.2859375
0.778	0.0140625
0.779	-0.2421875
0.78	-0.3109375
0.781	-0.153125
0.782	0.0953125
0.783	0.2765625
0.784	0.3453125
0.785	0.33125
0.786	0.25
0.787	0.046875
0.788	-0.2875
0.789	-0.640625
0.79	-0.884375
0.791	-0.896875
0.792	-0.58125
0.793	-0.0265625
0.794	0.478125
0.795	0.671875
0.796	0.503125
0.797	0.140625
0.798	-0.1640625
0.799	-0.271875
0.8	-0.1828125
0.801	0.0109375
0.802	0.2125
0.803	0.3875
0.804	0.475
0.805	0.3359375
0.806	-0.05625
0.807	-0.471875
0.808	-0.6625
0.809	-0.590625
0.81	-0.31875
0.811	0.103125
0.812	0.5515625
0.813	0.809375
0.814	0.703125
0.815	0.2625
0.816	-0.25625
0.817	-0.5578125
0.818	-0.5703125
0.819	-0.4
0.82	-0.1203125
0.821	0.2375
0.822	0.5296875
0.823	0.5
0.824	0.075
0.825	-0.459375
0.826	-0.7296875
0.827	-0.6265625
0.828	-0.3140625
0.829	0.015625
0.83	0.3015625
0.831	0.5203125
0.832	0.5484375
0.833	0.2640625
0.834	-0.203125
0.835	-0.5421875
0.836	-0.5453125
0.837	-0.2859375
0.838	0.0359375
0.839	0.334375
0.84	0.5890625
0.841	0.6390625
0.842	0.3296875
0.843	-0.196875
0.844	-0.5828125
0.845	-0.6078125
0.846	-0.340625
0.847	0.0359375
0.848	0.4140625
0.849	0.7375
0.85	0.8625
0.851	0.6453125
0.852	0.203125
0.853	-0.1125
0.854	-0.0765625
0.855	0.1796875
0.856	0.4078125
0.857	0.5453125
0.858	0.6296875
0.859	0.5484375
0.86	0.1484375
0.861	-0.4546875
0.862	-0.8953125
0.863	-0.921875
0.864	-0.55625
0.865	0.021875
0.866	0.5859375
0.867	0.9203125
0.868	0.8875
0.869	0.49375
0.87	-0.0703125
0.871	-0.50625
0.872	-0.634375
0.873	-0.503125
0.874	-0.2609375
0.875	-0.0015625
0.876	0.2390625
0.877	0.3421875
0.878	0.1328125
0.879	-0.31875
0.88	-0.6484375
0.881	-0.5984375
0.882	-0.2578125
0.883	0.109375
0.884	0.35
0.885	0.4421875
0.886	0.34375
0.887	0.021875
0.888	-0.396875
0.889	-0.7015625
0.89	-0.7671875
0.891	-0.6234375
0.892	-0.3671875
0.893	-0.0640625
0.894	0.290625
0.895	0.6234375
0.896	0.7078125
0.897	0.425
0.898	-0.009375
0.899	-0.253125
0.9	-0.1828125
0.901	0.05625
0.902	0.2671875
0.903	0.3984375
0.904	0.45625
0.905	0.365625
0.906	0.1
0.907	-0.2015625
0.908	-0.371875
0.909	-0.334375
0.91	-0.09375
0.911	0.25625
0.912	0.553125
0.913	0.653125
0.914	0.5046875
0.915	0.196875
0.916	-0.0875
0.917	-0.228125
0.918	-0.240625
0.919	-0.18125
0.92	-0.078125
0.921	0.034375
0.922	0.0578125
0.923	-0.0890625
0.924	-0.3609375
0.925	-0.6
0.926	-0.6671875
0.927	-0.5421875
0.928	-0.290625
0.929	-0.0046875
0.93	0.234375
0.931	0.3421875
0.932	0.2375
0.933	-0.0765625
0.934	-0.41875
0.935	-0.5640625
0.936	-0.4625
0.937	-0.271875
0.938	-0.1578125
0.939	-0.0796875
0.94	0.11875
0.941	0.371875
0.942	0.403125
0.943	0.115625
0.944	-0.2625
0.945	-0.465625
0.946	-0.3984375
0.947	-0.115625
0.948	0.259375
0.949	0.565625
0.95	0.6328125
0.951	0.3765625
0.952	-0.0796875
0.953	-0.453125
0.954	-0.5578125
0.955	-0.421875
0.956	-0.2015625
0.957	0.0125
0.958	0.225
0.959	0.3640625
0.96	0.26875
0.961	-0.059375
0.962	-0.421875
0.963	-0.6421875
0.964	-0.6375
0.965	-0.38125
0.966	0.0578125
0.967	0.4984375
0.968	0.6859375
0.969	0.4390625
0.97	-0.115625
0.971	-0.6171875
0.972	-0.828125
0.973	-0.7296875
0.974	-0.4078125
0.975	0.0109375
0.976	0.3703125
0.977	0.5046875
0.978	0.284375
0.979	-0.1890625
0.98	-0.5875
0.981	-0.6640625
0.982	-0.475
0.983	-0.2234375
0.984	-0.015625
0.985	0.1765625
0.986	0.30625
0.987	0.209375
0.988	-0.140625
0.989	-0.5203125
0.99	-0.6859375
0.991	-0.5921875
0.992	-0.35625
0.993	-0.0921875
0.994	0.1703125
0.995	0.3796875
0.996	0.35625
0.997	-0.0375
0.998	-0.6015625
0.999	-0.9078125
1	-0.7421875
1.001	-0.2796875
1.002	0.16875
1.003	0.4953125
1.004	0.725
1.005	0.7421875
1.006	0.3828125
1.007	-0.209375
1.008	-0.6421875
1.009	-0.69375
1.01	-0.45625
1.011	-0.153125
1.012	0.0609375
1.013	0.1375
1.014	0.0546875
1.015	-0.2125
1.016	-0.6296875
1.017	-1.023438
1.018	-1.134375
1.019	-0.86875
1.02	-0.425
1.021	-0.046875
1.022	0.2015625
1.023	0.2921875
1.024	0.1265625
1.025	-0.2421875
1.026	-0.54375
1.027	-0.5640625
1.028	-0.3734375
1.029	-0.1875
1.03	-0.059375
1.031	0.0984375
1.032	0.221875
1.033	0.140625
1.034	-0.0984375
1.035	-0.259375
1.036	-0.2203125
1.037	-0.096875
1.038	-0.0390625
1.039	-0.015625
1.04	0.103125
1.041	0.2625
1.042	0.2390625
1.043	-0.0234375
1.044	-0.30625
1.045	-0.378125
1.046	-0.2203125
1.047	0.01875
1.048	0.2375
1.049	0.4546875
1.05	0.6359375
1.051	0.59375
1.052	0.2390625
1.053	-0.209375
1.054	-0.4203125
1.055	-0.2828125
1.056	0.015625
1.057	0.21875
1.058	0.2625
1.059	0.225
1.06	0.1109375
1.061	-0.121875
1.062	-0.4265625
1.063	-0.69375
1.064	-0.796875
1.065	-0.6359375
1.066	-0.25625
1.067	0.1515625
1.068	0.3578125
1.069	0.2140625
1.07	-0.215625
1.071	-0.6453125
1.072	-0.8078125
1.073	-0.6734375
1.074	-0.4078125
1.075	-0.1609375
1.076	0.065625
1.077	0.278125
1.078	0.359375
1.079	0.228125
1.08	-0.0046875
1.081	-0.153125
1.082	-0.1203125
1.083	0.0453125
1.084	0.21875
1.085	0.3609375
1.086	0.45625
1.087	0.365625
1.088	-0.0015625
1.089	-0.4390625
1.09	-0.6
1.091	-0.3484375
1.092	0.0890625
1.093	0.378125
1.094	0.46875
1.095	0.5484375
1.096	0.6171875
1.097	0.4640625
1.098	0.0953125
1.099	-0.184375
1.1	-0.15625
1.101	0.0796875
1.102	0.3140625
1.103	0.459375
1.104	0.4890625
1.105	0.3390625
1.106	-0.003125
1.107	-0.4203125
1.108	-0.7359375
1.109	-0.8234375
1.11	-0.6421875
1.111	-0.26875
1.112	0.1484375
1.113	0.46875
1.114	0.51875
1.115	0.1953125
1.116	-0.3296875
1.117	-0.7078125
1.118	-0.7421875
1.119	-0.50625
1.12	-0.178125
1.121	0.1359375
1.122	0.40625
1.123	0.5125
1.124	0.275
1.125	-0.2671875
1.126	-0.7828125
1.127	-0.9546875
1.128	-0.7765625
1.129	-0.4703125
1.13	-0.1953125
1.131	0.0484375
1.132	0.1875
1.133	0.0703125
1.134	-0.2640625
1.135	-0.5515625
1.136	-0.60625
1.137	-0.4484375
1.138	-0.2015625
1.139	0.0453125
1.14	0.265625
1.141	0.3640625
1.142	0.2125
1.143	-0.1296875
1.144	-0.428125
1.145	-0.5375
1.146	-0.4828125
1.147	-0.3890625
1.148	-0.296875
1.149	-0.103125
1.15	0.171875
1.151	0.24375
1.152	-0.0453125
1.153	-0.446875
1.154	-0.6578125
1.155	-0.6359375
1.156	-0.45625
1.157	-0.128125
1.158	0.31875
1.159	0.6828125
1.16	0.684375
1.161	0.2859375
1.162	-0.2296875
1.163	-0.5125
1.164	-0.446875
1.165	-0.153125
1.166	0.246875
1.167	0.71875
1.168	1.090625
1.169	1.028125
1.17	0.45
1.171	-0.246875
1.172	-0.5625
1.173	-0.3609375
1.174	0.1328125
1.175	0.634375
1.176	0.959375
1.177	1.009375
1.178	0.7140625
1.179	0.134375
1.18	-0.4453125
1.181	-0.6984375
1.182	-0.54375
1.183	-0.1328125
1.184	0.35625
1.185	0.778125
1.186	0.984375
1.187	0.8203125
1.188	0.284375
1.189	-0.334375
1.19	-0.6375
1.191	-0.46875
1.192	-0.0328125
1.193	0.3390625
1.194	0.5140625
1.195	0.5359375
1.196	0.3828125
1.197	0.05
1.198	-0.2625
1.199	-0.38125
1.2	-0.3609375
1.201	-0.3421875
1.202	-0.3484375
1.203	-0.2546875
1.204	0.0296875
1.205	0.35625
1.206	0.4390625
1.207	0.1625
1.208	-0.259375
1.209	-0.4953125
1.21	-0.4125
1.211	-0.14375
1.212	0.1234375
1.213	0.33125
1.214	0.425
1.215	0.2765625
1.216	-0.075
1.217	-0.3609375
1.218	-0.384375
1.219	-0.1828125
1.22	0.0953125
1.221	0.38125
1.222	0.7046875
1.223	0.975
1.224	0.903125
1.225	0.40625
1.226	-0.2125
1.227	-0.5859375
1.228	-0.5953125
1.229	-0.3453125
1.23	-0.0296875
1.231	0.2078125
1.232	0.3046875
1.233	0.2046875
1.234	-0.0828125
1.235	-0.415625
1.236	-0.596875
1.237	-0.553125
1.238	-0.3640625
1.239	-0.13125
1.24	0.13125
1.241	0.3546875
1.242	0.3546875
1.243	0.0484375
1.244	-0.3671875
1.245	-0.578125
1.246	-0.421875
1.247	0.0328125
1.248	0.5625
1.249	0.91875
1.25	0.946875
1.251	0.65
1.252	0.1890625
1.253	-0.215625
1.254	-0.43125
1.255	-0.434375
1.256	-0.265625
1.257	0.0109375
1.258	0.28125
1.259	0.3453125
1.26	0.0359375
1.261	-0.5265625
1.262	-0.9765625
1.263	-1.060938
1.264	-0.8015625
1.265	-0.36875
1.266	0.084375
1.267	0.5078125
1.268	0.8375
1.269	0.8703125
1.27	0.490625
1.271	-0.053125
1.272	-0.3546875
1.273	-0.2703125
1.274	0.01875
1.275	0.2875
1.276	0.471875
1.277	0.5390625
1.278	0.3671875
1.279	-0.096875
1.28	-0.659375
1.281	-0.9984375
1.282	-0.91875
1.283	-0.496875
1.284	0.003125
1.285	0.38125
1.286	0.553125
1.287	0.4515625
1.288	0.0921875
1.289	-0.2953125
1.29	-0.465625
1.291	-0.371875
1.292	-0.1125
1.293	0.1984375
1.294	0.484375
1.295	0.6890625
1.296	0.696875
1.297	0.3828125
1.298	-0.1515625
1.299	-0.5734375
1.3	-0.615625
1.301	-0.284375
1.302	0.2203125
1.303	0.6765625
1.304	0.9453125
1.305	0.946875
1.306	0.6375
1.307	0.1203125
1.308	-0.3640625
1.309	-0.6609375
1.31	-0.7703125
1.311	-0.6765625
1.312	-0.2859375
1.313	0.3453125
1.314	0.9015625
1.315	1.0125
1.316	0.6265625
1.317	0.090625
1.318	-0.1984375
1.319	-0.153125
1.32	0.046875
1.321	0.2390625
1.322	0.3953125
1.323	0.4890625
1.324	0.384375
1.325	0.0171875
1.326	-0.4625
1.327	-0.8421875
1.328	-0.9515625
1.329	-0.6953125
1.33	-0.146875
1.331	0.4734375
1.332	0.896875
1.333	0.878125
1.334	0.4109375
1.335	-0.203125
1.336	-0.628125
1.337	-0.734375
1.338	-0.565625
1.339	-0.2296875
1.34	0.1578125
1.341	0.4296875
1.342	0.3765625
1.343	-0.025
1.344	-0.4953125
1.345	-0.709375
1.346	-0.5828125
1.347	-0.30625
1.348	-0.0859375
1.349	0.0859375
1.35	0.253125
1.351	0.26875
1.352	0.009375
1.353	-0.3578125
1.354	-0.5421875
1.355	-0.446875
1.356	-0.215625
1.357	-0.015625
1.358	0.15625
1.359	0.328125
1.36	0.346875
1.361	0.046875
1.362	-0.425
1.363	-0.7078125
1.364	-0.6375
1.365	-0.35
1.366	-0.0359375
1.367	0.234375
1.368	0.4375
1.369	0.4953125
1.37	0.3265625
1.371	-0.0078125
1.372	-0.2703125
1.373	-0.2546875
1.374	0.00625
1.375	0.3171875
1.376	0.540625
1.377	0.5875
1.378	0.29375
1.379	-0.3265625
1.38	-0.8546875
1.381	-0.7921875
1.382	-0.128125
1.383	0.6
1.384	0.89375
1.385	0.7765625
1.386	0.540625
1.387	0.290625
1.388	-0.0421875
1.389	-0.4140625
1.39	-0.646875
1.391	-0.6125
1.392	-0.3546875
1.393	-0.0484375
1.394	0.15
