Interval=	0.001 s
1.243	0.4734375
1.244	0.2890625
1.245	-0.121875
1.246	-0.496875
1.247	-0.5203125
1.248	-0.20625
1.249	0.140625
1.25	0.315625
1.251	0.3265625
1.252	0.2078125
1.253	0.0125
1.254	-0.1453125
1.255	-0.2015625
1.256	-0.184375
1.257	-0.1140625
1.258	0
1.259	0.14375
1.26	0.2734375
1.261	0.284375
1.262	0.0953125
1.263	-0.2046875
1.264	-0.4328125
1.265	-0.4921875
1.266	-0.384375
1.267	-0.115625
1.268	0.2828125
1.269	0.69375
1.27	0.9578125
1.271	0.928125
1.272	0.5875
1.273	0.15
1.274	-0.0875
1.275	-0.04375
1.276	0.0984375
1.277	0.1296875
1.278	0.0859375
1.279	0.1171875
1.28	0.1828125
1.281	0.1625
1.282	0.1296875
1.283	0.18125
1.284	0.2515625
1.285	0.2671875
1.286	0.2859375
1.287	0.3953125
1.288	0.55
1.289	0.553125
1.29	0.30625
1.291	-0.0515625
1.292	-0.2890625
1.293	-0.3
1.294	-0.146875
1.295	0.0390625
1.296	0.190625
1.297	0.3
1.298	0.315625
1.299	0.2046875
1.3	0.034375
1.301	-0.0734375
1.302	-0.0734375
1.303	-0.0171875
1.304	0.06875
1.305	0.2234375
1.306	0.4
1.307	0.3890625
1.308	0.1015625
1.309	-0.2328125
1.31	-0.3640625
1.311	-0.3203125
1.312	-0.2453125
1.313	-0.1265625
1.314	0.1125
1.315	0.378125
1.316	0.4234375
1.317	0.1515625
1.318	-0.2359375
1.319	-0.425
1.32	-0.28125
1.321	0.028125
1.322	0.2765625
1.323	0.4203125
1.324	0.5125
1.325	0.4734375
1.326	0.1796875
1.327	-0.259375
1.328	-0.540625
1.329	-0.49375
1.33	-0.1828125
1.331	0.209375
1.332	0.528125
1.333	0.690625
1.334	0.6453125
1.335	0.3640625
1.336	-0.046875
1.337	-0.365625
1.338	-0.4140625
1.339	-0.1703125
1.34	0.2625
1.341	0.7078125
1.342	0.978125
1.343	0.975
1.344	0.7421875
1.345	0.4453125
1.346	0.2171875
1.347	0.1109375
1.348	0.1265625
1.349	0.2515625
1.35	0.49375
1.351	0.8046875
1.352	0.953125
1.353	0.696875
1.354	0.1796875
1.355	-0.14375
1.356	-0.0703125
1.357	0.18125
1.358	0.3328125
1.359	0.3359375
1.36	0.28125
1.361	0.1796875
1.362	-0.01875
1.363	-0.284375
1.364	-0.5140625
1.365	-0.6125
1.366	-0.5203125
1.367	-0.2484375
1.368	0.1078125
1.369	0.4140625
1.37	0.55625
1.371	0.465625
1.372	0.1796875
1.373	-0.1578125
1.374	-0.4046875
1.375	-0.46875
1.376	-0.3578125
1.377	-0.15625
1.378	0.078125
1.379	0.296875
1.38	0.3609375
1.381	0.1828125
1.382	-0.1140625
1.383	-0.3203125
1.384	-0.3453125
1.385	-0.2515625
1.386	-0.125
1.387	-0.009375
1.388	0.003125
1.389	-0.215625
1.39	-0.59375
1.391	-0.853125
