Interval=	0.001 s
0.276	-0.0859375
0.277	-0.5859375
0.278	-0.8453125
0.279	-0.8
0.28	-0.5125
0.281	-0.096875
0.282	0.309375
0.283	0.471875
0.284	0.1375
0.285	-0.603125
0.286	-1.232813
0.287	-1.295313
0.288	-0.8109375
0.289	-0.1609375
0.29	0.3234375
0.291	0.5625
0.292	0.5453125
0.293	0.1875
0.294	-0.4375
0.295	-1.017188
0.296	-1.223438
0.297	-0.9828125
0.298	-0.4859375
0.299	-0.003125
0.3	0.3171875
0.301	0.4046875
0.302	0.1609375
0.303	-0.3921875
0.304	-0.9375
0.305	-1.0625
0.306	-0.65
0.307	0.0375
0.308	0.5890625
0.309	0.7890625
0.31	0.703125
0.311	0.503125
0.312	0.2875
0.313	0.053125
0.314	-0.14375
0.315	-0.1578125
0.316	0.0625
0.317	0.390625
0.318	0.6578125
0.319	0.709375
0.32	0.440625
0.321	-0.06875
0.322	-0.5703125
0.323	-0.871875
0.324	-0.9046875
0.325	-0.6609375
0.326	-0.225
0.327	0.228125
0.328	0.51875
0.329	0.528125
0.33	0.303125
0.331	0.0390625
0.332	-0.103125
0.333	-0.1140625
0.334	-0.0703125
0.335	-0.0640625
0.336	-0.1046875
0.337	-0.10625
0.338	-0.071875
0.339	-0.1078125
0.34	-0.2296875
0.341	-0.3078125
0.342	-0.21875
0.343	0.03125
0.344	0.325
0.345	0.596875
0.346	0.828125
0.347	0.865625
0.348	0.525
0.349	-0.0609375
0.35	-0.4859375
0.351	-0.4171875
0.352	0.146875
0.353	0.859375
0.354	1.323438
0.355	1.359375
0.356	0.934375
0.357	0.1578125
0.358	-0.6171875
0.359	-1.007813
0.36	-0.9109375
0.361	-0.553125
0.362	-0.28125
0.363	-0.2546875
0.364	-0.29375
0.365	-0.246875
0.366	-0.2625
0.367	-0.453125
0.368	-0.6328125
0.369	-0.5828125
0.37	-0.309375
0.371	0.0359375
0.372	0.30625
0.373	0.4515625
0.374	0.425
0.375	0.090625
0.376	-0.5421875
0.377	-1.103125
0.378	-1.164063
0.379	-0.659375
0.38	0.1140625
0.381	0.7515625
0.382	0.9921875
0.383	0.7984375
0.384	0.259375
0.385	-0.43125
0.386	-0.9421875
0.387	-1.015625
0.388	-0.6875
0.389	-0.2140625
0.39	0.1578125
0.391	0.3453125
0.392	0.353125
0.393	0.1625
0.394	-0.1734375
0.395	-0.4515625
0.396	-0.4625
0.397	-0.1265625
0.398	0.471875
0.399	1.082813
0.4	1.410938
0.401	1.265625
0.402	0.6546875
0.403	-0.128125
0.404	-0.6390625
0.405	-0.6640625
0.406	-0.3640625
0.407	-0.03125
0.408	0.1359375
0.409	0.1265625
0.41	0.0515625
0.411	-0.021875
0.412	-0.075
0.413	-0.0484375
0.414	0.0953125
0.415	0.2953125
0.416	0.4609375
0.417	0.5421875
0.418	0.553125
0.419	0.496875
0.42	0.3140625
0.421	-0.0203125
0.422	-0.38125
0.423	-0.559375
0.424	-0.4234375
0.425	-0.0296875
0.426	0.44375
0.427	0.859375
0.428	1.092188
0.429	0.9515625
0.43	0.4109375
0.431	-0.1953125
0.432	-0.4796875
0.433	-0.378125
0.434	-0.0984375
0.435	0.153125
0.436	0.3328125
0.437	0.4359375
0.438	0.3671875
0.439	0.0453125
0.44	-0.378125
0.441	-0.59375
0.442	-0.415625
0.443	0.05
0.444	0.496875
0.445	0.6921875
0.446	0.609375
0.447	0.3203125
0.448	-0.0828125
0.449	-0.4421875
0.45	-0.5984375
0.451	-0.5015625
0.452	-0.1953125
0.453	0.18125
0.454	0.465625
0.455	0.5953125
0.456	0.5453125
0.457	0.240625
0.458	-0.3
0.459	-0.8359375
0.46	-1.048438
0.461	-0.8
0.462	-0.2328125
0.463	0.3875
0.464	0.8296875
0.465	0.8953125
0.466	0.5203125
0.467	-0.0625
0.468	-0.490625
0.469	-0.603125
0.47	-0.4953125
0.471	-0.29375
0.472	-0.01875
0.473	0.3
0.474	0.471875
0.475	0.29375
0.476	-0.1484375
0.477	-0.5671875
0.478	-0.7765625
0.479	-0.7359375
0.48	-0.4390625
0.481	0.0359375
0.482	0.515625
0.483	0.7921875
0.484	0.70625
0.485	0.2921875
0.486	-0.20625
0.487	-0.540625
0.488	-0.6328125
0.489	-0.56875
0.49	-0.4171875
0.491	-0.175
0.492	0.084375
0.493	0.1765625
0.494	0.025
0.495	-0.2625
0.496	-0.490625
0.497	-0.46875
0.498	-0.1296875
0.499	0.425
0.5	0.96875
0.501	1.190625
0.502	0.8796875
0.503	0.1875
0.504	-0.48125
0.505	-0.8375
0.506	-0.8109375
0.507	-0.4734375
0.508	0.021875
0.509	0.4921875
0.51	0.74375
0.511	0.540625
0.512	-0.15625
0.513	-0.928125
0.514	-1.228125
0.515	-0.940625
0.516	-0.3953125
0.517	0.0328125
0.518	0.20625
0.519	0.19375
0.52	0.075
0.521	-0.14375
0.522	-0.3796875
0.523	-0.4578125
0.524	-0.2828125
0.525	0.0546875
0.526	0.359375
0.527	0.521875
0.528	0.5828125
0.529	0.5578125
0.53	0.390625
0.531	0.090625
0.532	-0.221875
0.533	-0.3734375
0.534	-0.296875
0.535	-0.090625
0.536	0.153125
0.537	0.3515625
0.538	0.321875
0.539	-0.0265625
0.54	-0.459375
0.541	-0.6609375
0.542	-0.5765625
0.543	-0.3515625
0.544	-0.0890625
0.545	0.2046875
0.546	0.4515625
0.547	0.4421875
0.548	0.0703125
0.549	-0.453125
0.55	-0.7546875
0.551	-0.6953125
0.552	-0.4859375
0.553	-0.378125
0.554	-0.346875
0.555	-0.2078125
0.556	0.03125
0.557	0.1703125
0.558	0.115625
0.559	-0.003125
0.56	-0.0171875
0.561	0.1015625
0.562	0.2203125
0.563	0.190625
0.564	0.0203125
0.565	-0.171875
0.566	-0.35
0.567	-0.540625
0.568	-0.6796875
0.569	-0.615625
0.57	-0.2578125
0.571	0.2953125
0.572	0.8015625
0.573	1.076563
0.574	1.040625
0.575	0.6484375
0.576	0.0078125
0.577	-0.5421875
0.578	-0.703125
0.579	-0.484375
0.58	-0.1203125
0.581	0.203125
0.582	0.4640625
0.583	0.60625
0.584	0.471875
0.585	0.05625
0.586	-0.3875
0.587	-0.6359375
0.588	-0.6484375
0.589	-0.4265625
0.59	-0.01875
0.591	0.378125
0.592	0.5171875
0.593	0.271875
0.594	-0.2359375
0.595	-0.6828125
0.596	-0.7875
0.597	-0.515625
0.598	-0.0703125
0.599	0.3
0.6	0.5453125
0.601	0.740625
0.602	0.8
0.603	0.540625
0.604	0.0375
0.605	-0.359375
0.606	-0.34375
0.607	0.0828125
0.608	0.6453125
0.609	1.06875
0.61	1.203125
0.611	0.9203125
0.612	0.2265625
0.613	-0.5359375
0.614	-0.91875
0.615	-0.778125
0.616	-0.328125
0.617	0.1703125
0.618	0.596875
0.619	0.8578125
0.62	0.778125
0.621	0.2859375
0.622	-0.3953125
0.623	-0.903125
0.624	-1
0.625	-0.709375
0.626	-0.246875
0.627	0.1625
0.628	0.4109375
0.629	0.4734375
0.63	0.3296875
0.631	0.0046875
0.632	-0.3578125
0.633	-0.5609375
0.634	-0.4765625
0.635	-0.1359375
0.636	0.265625
0.637	0.490625
0.638	0.421875
0.639	0.09375
0.64	-0.3375
0.641	-0.6875
0.642	-0.8109375
0.643	-0.6140625
0.644	-0.146875
0.645	0.4171875
0.646	0.875
0.647	1.003125
0.648	0.671875
0.649	0.075
0.65	-0.4125
0.651	-0.5828125
0.652	-0.478125
0.653	-0.2109375
0.654	0.14375
0.655	0.490625
0.656	0.6296875
0.657	0.384375
0.658	-0.1171875
0.659	-0.5
0.66	-0.54375
0.661	-0.325
0.662	-0.046875
0.663	0.1140625
0.664	0.1078125
0.665	0
0.666	-0.1828125
0.667	-0.434375
0.668	-0.646875
0.669	-0.6765625
0.67	-0.453125
0.671	-0.003125
0.672	0.515625
0.673	0.878125
0.674	0.9359375
0.675	0.665625
0.676	0.1578125
0.677	-0.3859375
0.678	-0.6890625
0.679	-0.5828125
0.68	-0.1640625
0.681	0.2875
0.682	0.578125
0.683	0.6890625
0.684	0.6234375
0.685	0.359375
0.686	-0.015625
0.687	-0.28125
0.688	-0.3109375
0.689	-0.178125
0.69	0.00625
0.691	0.2375
0.692	0.44375
0.693	0.365625
0.694	-0.1265625
0.695	-0.7234375
0.696	-0.953125
0.697	-0.6796875
0.698	-0.15625
0.699	0.3171875
0.7	0.60625
0.701	0.65625
0.702	0.428125
0.703	-0.009375
0.704	-0.4640625
0.705	-0.7125
0.706	-0.61875
0.707	-0.25625
0.708	0.1375
0.709	0.384375
0.71	0.4703125
0.711	0.3984375
0.712	0.125
0.713	-0.3203125
0.714	-0.7390625
0.715	-0.8421875
0.716	-0.528125
0.717	-0.065625
0.718	0.1640625
0.719	0.0453125
0.72	-0.2734375
0.721	-0.603125
0.722	-0.78125
0.723	-0.65625
0.724	-0.253125
0.725	0.15625
0.726	0.3484375
0.727	0.39375
0.728	0.459375
0.729	0.46875
0.73	0.225
0.731	-0.209375
0.732	-0.5046875
0.733	-0.4765625
0.734	-0.234375
0.735	0.0203125
0.736	0.18125
0.737	0.240625
0.738	0.21875
0.739	0.06875
0.74	-0.2375
0.741	-0.6140625
0.742	-0.853125
0.743	-0.7671875
0.744	-0.3546875
0.745	0.184375
0.746	0.6484375
0.747	0.8703125
0.748	0.696875
0.749	0.184375
0.75	-0.3484375
0.751	-0.5875
0.752	-0.390625
0.753	0.2125
0.754	0.9703125
0.755	1.475
0.756	1.428125
0.757	0.825
0.758	-0.0484375
0.759	-0.7546875
0.76	-0.984375
0.761	-0.7515625
0.762	-0.3046875
0.763	0.1359375
0.764	0.4734375
0.765	0.621875
0.766	0.4390625
0.767	-0.053125
0.768	-0.5421875
0.769	-0.671875
0.77	-0.3578125
0.771	0.171875
0.772	0.5890625
0.773	0.7046875
0.774	0.5
0.775	0.0734375
0.776	-0.328125
0.777	-0.5
0.778	-0.4609375
0.779	-0.3671875
0.78	-0.378125
0.781	-0.5265625
0.782	-0.59375
0.783	-0.3890625
0.784	-0.1109375
0.785	-0.096875
0.786	-0.346875
0.787	-0.528125
0.788	-0.396875
0.789	-0.009375
0.79	0.46875
0.791	0.9328125
0.792	1.196875
0.793	0.996875
0.794	0.3515625
0.795	-0.3296875
0.796	-0.6390625
0.797	-0.5640625
0.798	-0.359375
0.799	-0.1828125
0.8	0.0234375
0.801	0.271875
0.802	0.35
0.803	0.1046875
0.804	-0.2546875
0.805	-0.3984375
0.806	-0.2671875
0.807	-0.0265625
0.808	0.1578125
0.809	0.228125
0.81	0.2421875
0.811	0.240625
0.812	0.1421875
0.813	-0.121875
0.814	-0.403125
0.815	-0.4015625
0.816	-0.0046875
0.817	0.50625
0.818	0.7734375
0.819	0.7328125
0.82	0.525
0.821	0.2640625
0.822	0.0140625
0.823	-0.190625
0.824	-0.2875
0.825	-0.225
0.826	-0.0609375
0.827	0.1296875
0.828	0.334375
0.829	0.4203125
0.83	0.1875
0.831	-0.29375
0.832	-0.646875
0.833	-0.5671875
0.834	-0.165625
0.835	0.209375
0.836	0.40625
0.837	0.54375
0.838	0.634375
0.839	0.4796875
0.84	0.0390625
0.841	-0.409375
0.842	-0.553125
0.843	-0.321875
0.844	0.1078125
0.845	0.46875
0.846	0.61875
0.847	0.5734375
0.848	0.3609375
0.849	-0.00625
0.85	-0.390625
0.851	-0.5375
0.852	-0.3140625
0.853	0.11875
0.854	0.478125
0.855	0.64375
0.856	0.6484375
0.857	0.49375
0.858	0.1609375
0.859	-0.271875
0.86	-0.596875
0.861	-0.634375
0.862	-0.3796875
0.863	0.03125
0.864	0.4234375
0.865	0.5921875
0.866	0.35625
0.867	-0.221875
0.868	-0.7875
0.869	-0.9875
0.87	-0.75625
0.871	-0.315625
0.872	0.096875
0.873	0.4078125
0.874	0.58125
0.875	0.453125
0.876	-0.0234375
0.877	-0.55
0.878	-0.7640625
0.879	-0.6109375
0.88	-0.35625
0.881	-0.2671875
0.882	-0.3140625
0.883	-0.303125
0.884	-0.228125
0.885	-0.2109375
0.886	-0.2015625
0.887	-0.0328125
0.888	0.2890625
0.889	0.571875
0.89	0.68125
0.891	0.659375
0.892	0.6015625
0.893	0.5171875
0.894	0.334375
0.895	0.015625
0.896	-0.3578125
0.897	-0.58125
0.898	-0.4421875
0.899	0.0640625
0.9	0.6828125
0.901	1.0875
0.902	1.040625
0.903	0.53125
0.904	-0.146875
0.905	-0.6015625
0.906	-0.6640625
0.907	-0.434375
0.908	-0.0984375
0.909	0.2890625
0.91	0.7359375
0.911	1.010938
0.912	0.75625
0.913	0.05625
0.914	-0.534375
0.915	-0.5734375
0.916	-0.0828125
0.917	0.5359375
0.918	0.853125
0.919	0.759375
0.92	0.3953125
0.921	-0.1171875
0.922	-0.6578125
0.923	-0.9953125
0.924	-0.9484375
0.925	-0.5484375
0.926	-0.003125
0.927	0.4421875
0.928	0.6578125
0.929	0.6359375
0.93	0.375
0.931	-0.1359375
0.932	-0.809375
0.933	-1.348438
0.934	-1.367188
0.935	-0.7875
0.936	0.025
0.937	0.6671875
0.938	0.9171875
0.939	0.64375
0.94	-0.0625
0.941	-0.7546875
0.942	-0.975
0.943	-0.678125
0.944	-0.1234375
0.945	0.4375
0.946	0.8359375
0.947	0.928125
0.948	0.6203125
0.949	0.0078125
0.95	-0.5875
0.951	-0.871875
0.952	-0.771875
0.953	-0.415625
0.954	-0.0109375
0.955	0.3109375
0.956	0.4921875
0.957	0.44375
0.958	0.1375
0.959	-0.2609375
0.96	-0.496875
0.961	-0.4421875
0.962	-0.19375
0.963	0.0390625
0.964	0.175
0.965	0.25625
0.966	0.20625
0.967	-0.0953125
0.968	-0.521875
0.969	-0.7453125
0.97	-0.6
0.971	-0.1984375
0.972	0.253125
0.973	0.625
0.974	0.8296875
0.975	0.721875
0.976	0.2421875
0.977	-0.36875
0.978	-0.765625
0.979	-0.821875
0.98	-0.6234375
0.981	-0.28125
0.982	0.1359375
0.983	0.490625
0.984	0.5421875
0.985	0.1640625
0.986	-0.4
0.987	-0.7203125
0.988	-0.6171875
0.989	-0.246875
0.99	0.09375
0.991	0.2296875
0.992	0.2046875
0.993	0.1421875
0.994	0.0546875
0.995	-0.1046875
0.996	-0.296875
0.997	-0.4125
0.998	-0.3859375
0.999	-0.215625
1	0.06875
1.001	0.396875
1.002	0.6484375
1.003	0.6921875
1.004	0.453125
1.005	0.0125
1.006	-0.38125
1.007	-0.4640625
1.008	-0.1609375
1.009	0.3671875
1.01	0.85
1.011	0.9828125
1.012	0.609375
1.013	-0.0578125
1.014	-0.56875
1.015	-0.6625
1.016	-0.4328125
1.017	-0.1109375
1.018	0.1828125
1.019	0.39375
1.02	0.371875
1.021	0.003125
1.022	-0.5140625
1.023	-0.809375
1.024	-0.7296875
1.025	-0.4375
1.026	-0.1828125
1.027	-0.0546875
1.028	0.04375
1.029	0.1671875
1.03	0.1828125
1.031	-0.0078125
1.032	-0.2953125
1.033	-0.4796875
1.034	-0.4125
1.035	-0.125
1.036	0.1609375
1.037	0.2375
1.038	0.0984375
1.039	-0.140625
1.04	-0.3828125
1.041	-0.5671875
1.042	-0.628125
1.043	-0.4375
1.044	0.1546875
1.045	1.01875
1.046	1.6875
1.047	1.723438
1.048	1.035938
1.049	-0.053125
1.05	-0.9484375
1.051	-1.210938
1.052	-0.8953125
1.053	-0.3953125
1.054	-0.046875
1.055	0.109375
1.056	0.18125
1.057	0.1359375
1.058	-0.128125
1.059	-0.5
1.06	-0.6875
1.061	-0.546875
1.062	-0.215625
1.063	0.0890625
1.064	0.3078125
1.065	0.5140625
1.066	0.6625
1.067	0.5671875
1.068	0.1765625
1.069	-0.2921875
1.07	-0.5453125
1.071	-0.434375
1.072	-0.0515625
1.073	0.321875
1.074	0.4125
1.075	0.1609375
1.076	-0.275
1.077	-0.6734375
1.078	-0.8515625
1.079	-0.721875
1.08	-0.3390625
1.081	0.1203125
1.082	0.55
1.083	0.93125
1.084	1.098438
1.085	0.7875
1.086	0.065625
1.087	-0.609375
1.088	-0.8390625
1.089	-0.60625
1.09	-0.1625
1.091	0.2640625
1.092	0.5703125
1.093	0.6578125
1.094	0.409375
1.095	-0.078125
1.096	-0.4765625
1.097	-0.5625
1.098	-0.4265625
1.099	-0.2703125
1.1	-0.1625
1.101	-0.0328125
1.102	0.10625
1.103	0.09375
1.104	-0.1671875
1.105	-0.53125
1.106	-0.7140625
1.107	-0.5375
1.108	-0.103125
1.109	0.334375
1.11	0.6171875
1.111	0.690625
1.112	0.475
1.113	-0.04375
1.114	-0.66875
1.115	-1.05
1.116	-0.965625
1.117	-0.4890625
1.118	0.1453125
1.119	0.7453125
1.12	1.103125
1.121	0.98125
1.122	0.3984375
1.123	-0.2484375
1.124	-0.540625
1.125	-0.3828125
1.126	0.0203125
1.127	0.421875
1.128	0.6921875
1.129	0.74375
1.13	0.4578125
1.131	-0.1140625
1.132	-0.646875
1.133	-0.8203125
1.134	-0.5609375
1.135	-0.0609375
1.136	0.3609375
1.137	0.4921875
1.138	0.371875
1.139	0.121875
1.14	-0.221875
1.141	-0.6015625
1.142	-0.8453125
1.143	-0.771875
1.144	-0.3796875
1.145	0.1
1.146	0.3984375
1.147	0.4
1.148	0.18125
1.149	-0.0546875
1.15	-0.1828125
1.151	-0.2109375
1.152	-0.1390625
1.153	0.0734375
1.154	0.40625
1.155	0.7578125
1.156	0.98125
1.157	0.884375
1.158	0.3890625
1.159	-0.29375
1.16	-0.796875
1.161	-0.8890625
1.162	-0.5953125
1.163	-0.109375
1.164	0.3796875
1.165	0.728125
1.166	0.7390625
1.167	0.2828125
1.168	-0.434375
1.169	-0.9796875
1.17	-1.098438
1.171	-0.81875
1.172	-0.3015625
1.173	0.2125
1.174	0.5
1.175	0.4703125
1.176	0.1515625
1.177	-0.3046875
1.178	-0.671875
1.179	-0.7546875
1.18	-0.4578125
1.181	0.125
1.182	0.7125
1.183	1.029688
1.184	0.95625
1.185	0.546875
1.186	0.0109375
1.187	-0.3578125
1.188	-0.375
1.189	-0.0765625
1.19	0.3265625
1.191	0.625
1.192	0.721875
1.193	0.5890625
1.194	0.246875
1.195	-0.19375
1.196	-0.5265625
1.197	-0.59375
1.198	-0.4140625
1.199	-0.1328125
1.2	0.16875
1.201	0.4609375
1.202	0.5890625
1.203	0.328125
1.204	-0.24375
1.205	-0.6984375
1.206	-0.728125
1.207	-0.41875
1.208	-0.059375
1.209	0.128125
1.21	0.1203125
1.211	0.040625
1.212	-0.0703125
1.213	-0.321875
1.214	-0.7625
1.215	-1.203125
1.216	-1.307813
1.217	-0.9171875
1.218	-0.24375
1.219	0.3546875
1.22	0.6984375
1.221	0.765625
1.222	0.5375
1.223	0.078125
1.224	-0.3609375
1.225	-0.525
1.226	-0.403125
1.227	-0.1453125
1.228	0.1421875
1.229	0.35625
1.23	0.2421875
1.231	-0.3359375
1.232	-1.039063
1.233	-1.317188
1.234	-0.9984375
1.235	-0.4015625
1.236	0.109375
1.237	0.4390625
1.238	0.6140625
1.239	0.5484375
1.24	0.1796875
1.241	-0.3140625
1.242	-0.6390625
1.243	-0.6140625
1.244	-0.2375
1.245	0.2796875
1.246	0.6375
1.247	0.6859375
1.248	0.4859375
1.249	0.1671875
1.25	-0.1578125
1.251	-0.396875
1.252	-0.4359375
1.253	-0.1734375
1.254	0.346875
1.255	0.88125
1.256	1.142188
1.257	0.965625
1.258	0.415625
1.259	-0.25
1.26	-0.715625
1.261	-0.7640625
1.262	-0.3828125
1.263	0.209375
1.264	0.7140625
1.265	0.8546875
1.266	0.4765625
1.267	-0.24375
1.268	-0.840625
1.269	-0.9671875
1.27	-0.6734375
1.271	-0.2953125
1.272	-0.1125
1.273	-0.075
1.274	0.028125
1.275	0.18125
1.276	0.1609375
1.277	-0.075
1.278	-0.3078125
1.279	-0.3421875
1.28	-0.1828125
1.281	0.0546875
1.282	0.259375
1.283	0.3515625
1.284	0.2828125
1.285	0.0359375
1.286	-0.34375
1.287	-0.7640625
1.288	-1.076563
1.289	-1.045313
1.29	-0.5671875
1.291	0.0984375
1.292	0.5828125
1.293	0.709375
1.294	0.4734375
1.295	-0.0234375
1.296	-0.5328125
1.297	-0.7578125
1.298	-0.540625
1.299	0.040625
1.3	0.721875
1.301	1.198438
1.302	1.257813
1.303	0.825
1.304	0.0625
1.305	-0.6078125
1.306	-0.8203125
1.307	-0.5765625
1.308	-0.1453125
1.309	0.2484375
1.31	0.5109375
1.311	0.5515625
1.312	0.284375
1.313	-0.1640625
1.314	-0.4625
1.315	-0.43125
1.316	-0.2078125
1.317	0.0125
1.318	0.1796875
1.319	0.35
1.32	0.5390625
1.321	0.59375
1.322	0.325
1.323	-0.2
1.324	-0.65625
1.325	-0.784375
1.326	-0.571875
1.327	-0.178125
1.328	0.209375
1.329	0.4515625
1.33	0.4421875
1.331	0.1703125
1.332	-0.184375
1.333	-0.3234375
1.334	-0.09375
1.335	0.3421875
1.336	0.7015625
1.337	0.8625
1.338	0.7875
1.339	0.4078125
1.34	-0.23125
1.341	-0.83125
1.342	-1.048438
1.343	-0.7734375
1.344	-0.2078125
1.345	0.315625
1.346	0.6265625
1.347	0.7734375
1.348	0.7265625
1.349	0.3046875
1.35	-0.4109375
1.351	-0.9640625
1.352	-1.014063
1.353	-0.66875
1.354	-0.246875
1.355	0.0671875
1.356	0.25
1.357	0.2765625
1.358	0.071875
1.359	-0.3296875
1.36	-0.71875
1.361	-0.8609375
1.362	-0.659375
1.363	-0.2140625
1.364	0.221875
1.365	0.45
1.366	0.41875
1.367	0.1640625
1.368	-0.234375
1.369	-0.6578125
1.37	-0.946875
1.371	-0.8984375
1.372	-0.453125
1.373	0.2
1.374	0.76875
1.375	0.9765625
1.376	0.6453125
1.377	-0.0671875
1.378	-0.709375
1.379	-0.9296875
1.38	-0.709375
1.381	-0.2578125
1.382	0.20625
1.383	0.525
1.384	0.5546875
1.385	0.2359375
1.386	-0.2359375
1.387	-0.50625
1.388	-0.3734375
1.389	0.0265625
1.39	0.3859375
1.391	0.5578125
1.392	0.6046875
1.393	0.5765625
1.394	0.384375
1.395	-0.0046875
1.396	-0.428125
