Interval=	0.001 s
ExcelDateTime=	4.5391594384779521e+004	4/9/2024 14:15:54.844951
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1
Range=	10.000 V
UnitName=	L/min
TopValue=	50.00
BottomValue=	-50.00
0	0.365625
0.001	0.5921875
0.002	0.578125
0.003	0.2265625
0.004	-0.2859375
0.005	-0.6671875
0.006	-0.7234375
0.007	-0.4828125
0.008	-0.1640625
0.009	0.0203125
0.01	-0.0078125
0.011	-0.2046875
0.012	-0.46875
0.013	-0.6484375
0.014	-0.609375
0.015	-0.31875
0.016	0.1109375
0.017	0.4796875
0.018	0.6640625
0.019	0.6640625
0.02	0.48125
0.021	0.1109375
0.022	-0.3171875
0.023	-0.5765625
0.024	-0.5421875
0.025	-0.2734375
0.026	0.0625
0.027	0.3234375
0.028	0.43125
0.029	0.328125
0.03	0.04375
0.031	-0.209375
0.032	-0.2015625
0.033	0.0671875
0.034	0.3875
0.035	0.603125
0.036	0.7171875
0.037	0.7359375
0.038	0.509375
0.039	-0.09375
0.04	-0.8328125
0.041	-1.217188
0.042	-0.9953125
0.043	-0.3703125
0.044	0.2671875
0.045	0.6671875
0.046	0.7890625
0.047	0.6578125
0.048	0.3
0.049	-0.1609375
0.05	-0.525
0.051	-0.6140625
0.052	-0.4015625
0.053	-0.0484375
0.054	0.278125
0.055	0.478125
0.056	0.421875
0.057	0.0484375
0.058	-0.45625
0.059	-0.7859375
0.06	-0.7921875
0.061	-0.53125
0.062	-0.134375
0.063	0.284375
0.064	0.6265625
0.065	0.7734375
0.066	0.6140625
0.067	0.1890625
0.068	-0.2515625
0.069	-0.440625
0.07	-0.3078125
0.071	0.0078125
0.072	0.3390625
0.073	0.6296875
0.074	0.7984375
0.075	0.634375
0.076	0.053125
0.077	-0.6984375
0.078	-1.234375
0.079	-1.284375
0.08	-0.840625
0.081	-0.1640625
0.082	0.4015625
0.083	0.6125
0.084	0.3828125
0.085	-0.15625
0.086	-0.665625
0.087	-0.8421875
0.088	-0.665625
0.089	-0.33125
0.09	-0.00625
0.091	0.25625
0.092	0.390625
0.093	0.275
0.094	-0.096875
0.095	-0.478125
0.096	-0.5546875
0.097	-0.2734375
0.098	0.1015625
0.099	0.3328125
0.1	0.446875
0.101	0.525
0.102	0.440625
0.103	0.053125
0.104	-0.459375
0.105	-0.7625
0.106	-0.7296875
0.107	-0.465625
0.108	-0.0984375
0.109	0.2875
0.11	0.5703125
0.111	0.575
0.112	0.240625
0.113	-0.2515625
0.114	-0.5953125
0.115	-0.596875
0.116	-0.3046875
0.117	0.0859375
0.118	0.4234375
0.119	0.5921875
0.12	0.4640625
0.121	0.03125
0.122	-0.5015625
0.123	-0.921875
0.124	-1.142188
0.125	-1.092188
0.126	-0.7390625
0.127	-0.221875
0.128	0.146875
0.129	0.1140625
0.13	-0.2875
0.131	-0.7515625
0.132	-0.959375
0.133	-0.8234375
0.134	-0.490625
0.135	-0.1421875
0.136	0.171875
0.137	0.459375
0.138	0.634375
0.139	0.515625
0.14	0.021875
0.141	-0.6453125
0.142	-1.073438
0.143	-0.9578125
0.144	-0.346875
0.145	0.409375
0.146	0.925
0.147	0.9703125
0.148	0.5625
0.149	-0.028125
0.15	-0.465625
0.151	-0.5796875
0.152	-0.403125
0.153	-0.059375
0.154	0.3234375
0.155	0.60625
0.156	0.596875
0.157	0.1859375
0.158	-0.3765625
0.159	-0.6359375
0.16	-0.4625
0.161	-0.128125
0.162	0.125
0.163	0.3390625
0.164	0.6171875
0.165	0.815625
0.166	0.6375
0.167	0.0625
0.168	-0.5375
0.169	-0.784375
0.17	-0.6125
0.171	-0.215625
0.172	0.2125
0.173	0.5796875
0.174	0.715625
0.175	0.35625
0.176	-0.4328125
0.177	-1.1125
0.178	-1.228125
0.179	-0.8484375
0.18	-0.3421875
0.181	0.046875
0.182	0.3
0.183	0.4265625
0.184	0.35625
0.185	0.1328125
0.186	0.0234375
0.187	0.1890625
0.188	0.4546875
0.189	0.584375
0.19	0.5703125
