Interval=	0.001 s
ExcelDateTime=	4.5384649874045259e+004	4/2/2024 15:35:49.11751
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1
Range=	10.000 V
UnitName=	L/min
TopValue=	50.00
BottomValue=	-50.00
0	0.678125
0.001	0.684375
0.002	0.453125
0.003	0.0296875
0.004	-0.390625
0.005	-0.584375
0.006	-0.4625
0.007	-0.11875
0.008	0.26875
0.009	0.575
0.01	0.7
0.011	0.509375
0.012	0.0203125
0.013	-0.490625
0.014	-0.7125
0.015	-0.5671875
0.016	-0.196875
0.017	0.2234375
0.018	0.565625
0.019	0.7390625
0.02	0.6109375
0.021	0.1421875
0.022	-0.446875
0.023	-0.815625
0.024	-0.7859375
0.025	-0.43125
0.026	0.040625
0.027	0.41875
0.028	0.5796875
0.029	0.4734375
0.03	0.146875
0.031	-0.2640625
0.032	-0.5734375
0.033	-0.61875
0.034	-0.35625
0.035	0.0609375
0.036	0.4109375
0.037	0.5984375
0.038	0.6
0.039	0.375
0.04	-0.084375
0.041	-0.6109375
0.042	-0.9109375
0.043	-0.784375
0.044	-0.3171875
0.045	0.2328125
0.046	0.634375
0.047	0.70625
0.048	0.371875
0.049	-0.1796875
0.05	-0.5953125
0.051	-0.6625
0.052	-0.4078125
0.053	-0.00625
0.054	0.378125
0.055	0.6453125
0.056	0.7015625
0.057	0.4515625
0.058	-0.034375
0.059	-0.490625
0.06	-0.6578125
0.061	-0.471875
0.062	-0.0859375
0.063	0.2609375
0.064	0.4265625
0.065	0.375
0.066	0.103125
0.067	-0.321875
0.068	-0.7078125
0.069	-0.828125
0.07	-0.58125
0.071	-0.08125
0.072	0.4140625
0.073	0.71875
0.074	0.7703125
0.075	0.5546875
0.076	0.15625
0.077	-0.215625
0.078	-0.3828125
0.079	-0.30625
0.08	-0.053125
0.081	0.2390625
0.082	0.465625
0.083	0.553125
0.084	0.3796875
0.085	-0.0859375
0.086	-0.59375
0.087	-0.796875
0.088	-0.5671875
0.089	-0.065625
0.09	0.428125
0.091	0.7484375
0.092	0.8234375
0.093	0.55625
0.094	-0.015625
0.095	-0.5765625
0.096	-0.7984375
0.097	-0.646875
0.098	-0.2953125
0.099	0.078125
0.1	0.378125
0.101	0.5265625
0.102	0.421875
0.103	0.034375
0.104	-0.459375
0.105	-0.765625
0.106	-0.6890625
0.107	-0.2625
0.108	0.2921875
0.109	0.7125
0.11	0.8375
0.111	0.615625
0.112	0.134375
0.113	-0.3734375
0.114	-0.6640625
0.115	-0.6234375
0.116	-0.29375
0.117	0.1515625
0.118	0.53125
0.119	0.7390625
0.12	0.675
0.121	0.2890625
0.122	-0.25
0.123	-0.6109375
0.124	-0.58125
0.125	-0.228125
0.126	0.2171875
0.127	0.5859375
0.128	0.8078125
0.129	0.771875
0.13	0.38125
0.131	-0.2328125
0.132	-0.75
0.133	-0.909375
0.134	-0.65625
0.135	-0.1640625
0.136	0.2640625
0.137	0.4390625
0.138	0.3640625
0.139	0.1359375
0.14	-0.1453125
0.141	-0.390625
0.142	-0.471875
0.143	-0.278125
0.144	0.140625
0.145	0.5578125
0.146	0.7609375
0.147	0.6578125
0.148	0.271875
0.149	-0.234375
0.15	-0.6171875
0.151	-0.6875
0.152	-0.421875
0.153	0.0125
0.154	0.425
0.155	0.734375
0.156	0.8359375
0.157	0.5609375
0.158	-0.05
0.159	-0.625
0.16	-0.8140625
0.161	-0.60625
0.162	-0.2296875
0.163	0.1265625
0.164	0.4
0.165	0.496875
0.166	0.271875
0.167	-0.215625
0.168	-0.665625
0.169	-0.8046875
0.17	-0.5765625
0.171	-0.1328125
0.172	0.2859375
0.173	0.509375
0.174	0.509375
0.175	0.3109375
0.176	-0.0453125
0.177	-0.4359375
0.178	-0.66875
0.179	-0.5953125
0.18	-0.2375
0.181	0.2140625
0.182	0.553125
0.183	0.6546875
0.184	0.4703125
0.185	0.046875
0.186	-0.4296875
0.187	-0.7078125
0.188	-0.63125
0.189	-0.2359375
0.19	0.2890625
0.191	0.7453125
0.192	0.9625
0.193	0.7796875
0.194	0.221875
0.195	-0.4046875
0.196	-0.7484375
0.197	-0.6921875
0.198	-0.359375
0.199	0.0578125
0.2	0.4265625
0.201	0.6484375
0.202	0.5953125
0.203	0.2296875
0.204	-0.2359375
0.205	-0.484375
0.206	-0.390625
0.207	-0.0765625
0.208	0.24375
0.209	0.4265625
0.21	0.453125
0.211	0.3390625
0.212	0.0890625
0.213	-0.2390625
0.214	-0.5140625
0.215	-0.5921875
0.216	-0.3921875
0.217	0.0125
0.218	0.4359375
0.219	0.7109375
0.22	0.7109375
0.221	0.36875
0.222	-0.2
0.223	-0.7078125
0.224	-0.8609375
0.225	-0.5609375
0.226	0.0046875
0.227	0.5296875
0.228	0.8203125
0.229	0.7734375
0.23	0.3625
0.231	-0.2234375
0.232	-0.65
0.233	-0.7265625
0.234	-0.5078125
0.235	-0.1421875
0.236	0.2703125
0.237	0.625
0.238	0.740625
0.239	0.4625
0.24	-0.103125
0.241	-0.615625
0.242	-0.8
0.243	-0.625
0.244	-0.2546875
0.245	0.084375
0.246	0.2703125
0.247	0.284375
0.248	0.103125
0.249	-0.2453125
0.25	-0.5984375
0.251	-0.746875
0.252	-0.5671875
0.253	-0.1375
0.254	0.309375
0.255	0.5640625
0.256	0.5640625
0.257	0.3296875
0.258	-0.0625
0.259	-0.453125
0.26	-0.6359375
0.261	-0.4796875
0.262	-0.053125
0.263	0.434375
0.264	0.8109375
0.265	0.93125
0.266	0.6578125
0.267	0.075
0.268	-0.4546875
0.269	-0.6265625
0.27	-0.4484375
0.271	-0.1203125
0.272	0.203125
0.273	0.465625
0.274	0.603125
0.275	0.48125
0.276	0.0671875
0.277	-0.4265625
0.278	-0.6890625
0.279	-0.578125
0.28	-0.1890625
0.281	0.2421875
0.282	0.5109375
0.283	0.5578125
0.284	0.396875
0.285	0.0515625
0.286	-0.359375
0.287	-0.6171875
0.288	-0.5609375
0.289	-0.2125
0.29	0.234375
0.291	0.5640625
0.292	0.68125
0.293	0.5671875
0.294	0.2453125
0.295	-0.18125
0.296	-0.5125
0.297	-0.553125
0.298	-0.2515625
0.299	0.24375
0.3	0.7046875
0.301	0.9515625
0.302	0.8421875
0.303	0.371875
0.304	-0.203125
0.305	-0.53125
0.306	-0.465625
0.307	-0.1359375
0.308	0.234375
0.309	0.5234375
0.31	0.6890625
0.311	0.65
0.312	0.33125
0.313	-0.1375
0.314	-0.4578125
0.315	-0.4359375
0.316	-0.140625
0.317	0.1953125
0.318	0.384375
0.319	0.384375
0.32	0.225
0.321	-0.071875
0.322	-0.4453125
0.323	-0.753125
0.324	-0.825
0.325	-0.54375
0.326	0.0078125
0.327	0.5546875
0.328	0.8453125
0.329	0.79375
0.33	0.44375
0.331	-0.0609375
0.332	-0.5125
0.333	-0.7046875
0.334	-0.525
0.335	-0.0609375
0.336	0.45
0.337	0.8234375
0.338	0.9359375
0.339	0.6828125
0.34	0.15
0.341	-0.334375
0.342	-0.5046875
0.343	-0.3546875
0.344	-0.0578125
0.345	0.2453125
0.346	0.521875
0.347	0.6875
0.348	0.5640625
0.349	0.1375
0.35	-0.3265625
0.351	-0.5421875
0.352	-0.4390625
0.353	-0.1546875
0.354	0.1140625
0.355	0.271875
0.356	0.325
0.357	0.25625
0.358	0.0359375
0.359	-0.2671875
0.36	-0.4875
0.361	-0.4453125
0.362	-0.103125
0.363	0.3484375
0.364	0.6390625
0.365	0.653125
0.366	0.4171875
0.367	-0.0109375
0.368	-0.521875
0.369	-0.9015625
0.37	-0.896875
0.371	-0.4234375
0.372	0.30625
0.373	0.9484375
0.374	1.24375
0.375	1.054688
0.376	0.4640625
0.377	-0.16875
0.378	-0.4828125
0.379	-0.409375
0.38	-0.128125
0.381	0.1609375
0.382	0.38125
0.383	0.5234375
0.384	0.5
0.385	0.2203125
0.386	-0.1796875
0.387	-0.4484375
0.388	-0.4640625
0.389	-0.2546875
0.39	0.0765625
0.391	0.36875
0.392	0.4796875
0.393	0.359375
0.394	0.05
0.395	-0.33125
0.396	-0.6046875
0.397	-0.596875
0.398	-0.2703125
0.399	0.19375
0.4	0.5359375
0.401	0.6421875
0.402	0.53125
0.403	0.225
0.404	-0.221875
0.405	-0.628125
0.406	-0.7484375
0.407	-0.4734375
0.408	0.0453125
0.409	0.5421875
0.41	0.846875
0.411	0.8421875
0.412	0.4796875
0.413	-0.0453125
0.414	-0.384375
0.415	-0.35625
0.416	-0.05625
0.417	0.3046875
0.418	0.5984375
0.419	0.771875
0.42	0.740625
0.421	0.4453125
0.422	0.0359375
0.423	-0.21875
0.424	-0.1984375
0.425	0.0203125
0.426	0.303125
0.427	0.51875
0.428	0.578125
0.429	0.4640625
0.43	0.190625
0.431	-0.203125
0.432	-0.5953125
0.433	-0.8046875
0.434	-0.7046875
0.435	-0.353125
0.436	0.0703125
0.437	0.428125
0.438	0.6234375
0.439	0.53125
0.44	0.134375
0.441	-0.3625
0.442	-0.6734375
0.443	-0.6171875
0.444	-0.2203125
0.445	0.3046875
0.446	0.73125
0.447	0.896875
0.448	0.6828125
0.449	0.1484375
0.45	-0.4109375
0.451	-0.6828125
0.452	-0.58125
0.453	-0.2453125
0.454	0.140625
0.455	0.459375
0.456	0.6171875
0.457	0.478125
0.458	0.0375
0.459	-0.459375
0.46	-0.709375
0.461	-0.59375
0.462	-0.21875
0.463	0.1828125
0.464	0.41875
0.465	0.440625
0.466	0.284375
0.467	-0.00625
0.468	-0.3390625
0.469	-0.559375
0.47	-0.5265625
0.471	-0.228125
0.472	0.18125
0.473	0.5
0.474	0.634375
0.475	0.571875
0.476	0.3078125
0.477	-0.109375
0.478	-0.50625
0.479	-0.63125
0.48	-0.3515625
0.481	0.178125
0.482	0.6546875
0.483	0.8671875
0.484	0.7078125
0.485	0.1984375
0.486	-0.4109375
0.487	-0.76875
0.488	-0.7109375
0.489	-0.3578125
0.49	0.053125
0.491	0.3703125
0.492	0.5515625
0.493	0.5109375
0.494	0.1859375
0.495	-0.2734375
0.496	-0.5953125
0.497	-0.61875
0.498	-0.3625
0.499	0.0171875
0.5	0.3359375
0.501	0.4890625
0.502	0.4640625
0.503	0.2703125
0.504	-0.0390625
0.505	-0.3484375
0.506	-0.5125
0.507	-0.4
0.508	-0.04375
0.509	0.346875
0.51	0.5765625
0.511	0.571875
0.512	0.3015625
0.513	-0.171875
0.514	-0.615625
0.515	-0.7390625
0.516	-0.4421875
0.517	0.10625
0.518	0.628125
0.519	0.9421875
0.52	0.9625
0.521	0.6234375
0.522	0.03125
0.523	-0.503125
0.524	-0.715625
0.525	-0.578125
0.526	-0.2375
0.527	0.1453125
0.528	0.475
0.529	0.646875
0.53	0.5078125
0.531	0.059375
0.532	-0.4375
0.533	-0.6953125
0.534	-0.6359375
0.535	-0.3625
0.536	-0.040625
0.537	0.20625
0.538	0.325
0.539	0.2765625
0.54	0.05625
0.541	-0.246875
0.542	-0.45625
0.543	-0.4078125
0.544	-0.0765625
0.545	0.3515625
0.546	0.64375
0.547	0.6859375
0.548	0.4546875
0.549	0
0.55	-0.496875
0.551	-0.771875
0.552	-0.6578125
0.553	-0.2265625
0.554	0.2875
0.555	0.6875
0.556	0.8625
0.557	0.7015625
0.558	0.1859375
0.559	-0.4203125
0.56	-0.7421875
0.561	-0.6515625
0.562	-0.315625
0.563	0.0640625
0.564	0.4125
0.565	0.65625
0.566	0.615625
0.567	0.1921875
0.568	-0.4
0.569	-0.7875
0.57	-0.7609375
0.571	-0.3875
0.572	0.075
0.573	0.384375
0.574	0.4703125
0.575	0.35625
0.576	0.075
0.577	-0.2890625
0.578	-0.584375
0.579	-0.640625
0.58	-0.3796875
0.581	0.0671875
0.582	0.45
0.583	0.628125
0.584	0.5828125
0.585	0.321875
0.586	-0.0796875
0.587	-0.4375
0.588	-0.5546875
0.589	-0.359375
0.59	0.0484375
0.591	0.484375
0.592	0.78125
0.593	0.778125
0.594	0.3953125
0.595	-0.184375
0.596	-0.6109375
0.597	-0.6796875
0.598	-0.45625
0.599	-0.1171875
0.6	0.25
0.601	0.6265625
0.602	0.8609375
0.603	0.6984375
0.604	0.1203125
0.605	-0.5375
0.606	-0.865625
0.607	-0.709375
0.608	-0.2140625
0.609	0.3171875
0.61	0.6421875
0.611	0.653125
0.612	0.371875
0.613	-0.06875
0.614	-0.4625
0.615	-0.6375
0.616	-0.5140625
0.617	-0.153125
0.618	0.25625
0.619	0.553125
0.62	0.6515625
0.621	0.465625
0.622	0.0015625
0.623	-0.51875
0.624	-0.7828125
0.625	-0.6421875
0.626	-0.2
0.627	0.3015625
0.628	0.6984375
0.629	0.8921875
0.63	0.7515625
0.631	0.2765625
0.632	-0.2546875
0.633	-0.515625
0.634	-0.421875
0.635	-0.1125
0.636	0.2375
0.637	0.5453125
0.638	0.7546875
0.639	0.7078125
0.64	0.3203125
0.641	-0.20625
0.642	-0.55625
0.643	-0.5921875
0.644	-0.4
0.645	-0.146875
0.646	0.0671875
0.647	0.2125
0.648	0.2234375
0.649	0.0234375
0.65	-0.321875
0.651	-0.615625
0.652	-0.6703125
0.653	-0.4296875
0.654	-0.028125
0.655	0.328125
0.656	0.5234375
0.657	0.490625
0.658	0.1796875
0.659	-0.296875
0.66	-0.6546875
0.661	-0.65625
0.662	-0.3
0.663	0.2140625
0.664	0.66875
0.665	0.9203125
0.666	0.85
0.667	0.4296875
0.668	-0.13125
0.669	-0.4953125
0.67	-0.4671875
0.671	-0.1296875
0.672	0.265625
0.673	0.546875
0.674	0.7078125
0.675	0.715625
0.676	0.446875
0.677	-0.078125
0.678	-0.59375
0.679	-0.8015625
0.68	-0.621875
0.681	-0.2375
0.682	0.0828125
0.683	0.20625
0.684	0.128125
0.685	-0.128125
0.686	-0.4734375
0.687	-0.6859375
0.688	-0.5609375
0.689	-0.121875
0.69	0.39375
0.691	0.7484375
0.692	0.8734375
0.693	0.7859375
0.694	0.496875
0.695	0.0546875
0.696	-0.375
0.697	-0.5921875
0.698	-0.4828125
0.699	-0.1078125
0.7	0.359375
0.701	0.7578125
0.702	0.9171875
0.703	0.6703125
0.704	0.0859375
0.705	-0.46875
0.706	-0.6734375
0.707	-0.496875
0.708	-0.1234375
0.709	0.2625
0.71	0.578125
0.711	0.7578125
0.712	0.659375
0.713	0.24375
0.714	-0.2609375
0.715	-0.53125
0.716	-0.440625
0.717	-0.1046875
0.718	0.2609375
0.719	0.5109375
0.72	0.6015625
0.721	0.5125
0.722	0.2390625
0.723	-0.134375
0.724	-0.43125
0.725	-0.471875
0.726	-0.203125
0.727	0.234375
0.728	0.621875
0.729	0.8125
0.73	0.7234375
0.731	0.3484375
0.732	-0.1859375
0.733	-0.6265625
0.734	-0.7203125
0.735	-0.3953125
0.736	0.1484375
0.737	0.6203125
0.738	0.8203125
0.739	0.65
0.74	0.178125
0.741	-0.3265625
0.742	-0.6140625
0.743	-0.6296875
0.744	-0.421875
0.745	-0.078125
0.746	0.2921875
0.747	0.5390625
0.748	0.4953125
0.749	0.1203125
0.75	-0.38125
0.751	-0.69375
0.752	-0.659375
0.753	-0.35
0.754	0.03125
0.755	0.3
0.756	0.396875
0.757	0.33125
0.758	0.103125
0.759	-0.2375
0.76	-0.5484375
0.761	-0.6640625
0.762	-0.48125
0.763	-0.0640625
0.764	0.3796875
0.765	0.653125
0.766	0.6484375
0.767	0.3484375
0.768	-0.1203125
0.769	-0.5171875
0.77	-0.6234375
0.771	-0.3703125
0.772	0.1203125
0.773	0.625
0.774	0.953125
0.775	0.978125
0.776	0.6359375
0.777	0.0703125
0.778	-0.3875
0.779	-0.5140625
0.78	-0.35
0.781	-0.065625
0.782	0.2296875
0.783	0.5015625
0.784	0.6234375
0.785	0.4171875
0.786	-0.0734375
0.787	-0.5140625
0.788	-0.615625
0.789	-0.3640625
0.79	0.0484375
0.791	0.4078125
0.792	0.5875
0.793	0.553125
0.794	0.30625
0.795	-0.09375
0.796	-0.4828125
0.797	-0.678125
0.798	-0.5734375
0.799	-0.221875
0.8	0.1859375
0.801	0.471875
0.802	0.5453125
0.803	0.3765625
0.804	0.0203125
0.805	-0.3765625
0.806	-0.61875
0.807	-0.55625
0.808	-0.196875
0.809	0.2671875
0.81	0.6265625
0.811	0.74375
0.812	0.5375
0.813	0.06875
0.814	-0.3875
0.815	-0.5609375
0.816	-0.41875
0.817	-0.1171875
0.818	0.196875
0.819	0.4640625
0.82	0.6171875
0.821	0.521875
0.822	0.13125
0.823	-0.3515625
0.824	-0.621875
0.825	-0.51875
0.826	-0.1296875
0.827	0.284375
0.828	0.5
0.829	0.4890625
0.83	0.31875
0.831	0.034375
0.832	-0.3125
0.833	-0.6078125
0.834	-0.678125
0.835	-0.4171875
0.836	0.065625
0.837	0.509375
0.838	0.715625
0.839	0.6
0.84	0.18125
0.841	-0.353125
0.842	-0.7203125
0.843	-0.7296875
0.844	-0.3921875
0.845	0.1140625
0.846	0.5890625
0.847	0.896875
0.848	0.90625
0.849	0.5390625
0.85	-0.0265625
